dateTime,spotID,lat,long,speed,dist,station,BB_20-24000
2018-08-17T08:40:00Z,0-2571609,38.63351,-126.81757,1.61262842721077,0.6504267989750105,8,NA
2018-08-17T08:50:00Z,0-2571709,38.632,-126.81821,1.6139990984549717,0.17664323466423856,8,NA
2018-08-17T09:20:00Z,0-2571609,38.62709,-126.81993,1.3824153622020567,0.5652542814337299,8,NA
2018-08-17T09:20:00Z,0-2571709,38.62587,-126.82042,1.396652083871305,0.14199296186024934,8,NA
2018-08-17T09:40:00Z,0-2571609,38.62161,-126.82162,1.301115087424883,0.4843039492081508,8,NA
2018-08-17T09:50:00Z,0-2571709,38.62042,-126.82183,1.0391668812789452,0.13335974976413129,8,NA
2018-08-17T10:20:00Z,0-2571609,38.61568,-126.82214,1.3754429310623153,0.5268710560930369,8,NA
2018-08-17T10:20:00Z,0-2571709,38.61437,-126.82217,1.2437028788522408,0.1454441422213315,8,NA
2018-08-17T10:40:00Z,0-2571609,38.61054,-126.82208,1.1165862619957514,0.4252332681100487,8,NA
2018-08-17T10:50:00Z,0-2571709,38.6092,-126.82204,1.296972606841075,0.14879157961815667,8,NA
2018-08-17T11:10:00Z,0-2571609,38.60518,-126.82182,1.159328211901411,0.4466633971964603,8,NA
2018-08-17T11:20:00Z,0-2571709,38.60426,-126.82175,1.244300765649101,0.10230917406448164,8,NA
2018-08-17T11:40:00Z,0-2571609,38.59993,-126.82104,1.2191871479654182,0.48462689131625375,8,NA
2018-08-17T11:50:00Z,0-2571709,38.59829,-126.82069,1.2126242128478066,0.18458835240016613,8,NA
2018-08-17T12:10:00Z,0-2571609,38.59448,-126.81979,1.2154822250294814,0.43014565407987754,8,NA
2018-08-17T12:20:00Z,0-2571709,38.59342,-126.81947,1.3353747371137563,0.12092560119419016,8,NA
2018-08-17T12:40:00Z,0-2571609,38.58842,-126.81769,1.387736325106936,0.5762960572319081,8,NA
2018-08-17T12:50:00Z,0-2571709,38.5872,-126.81741,1.624237389959858,0.13760900109382132,8,NA
2018-08-17T13:10:00Z,0-2571609,38.58147,-126.81529,1.5949608201221863,0.6623517850229637,8,NA
2018-08-17T13:20:00Z,0-2571709,38.57928,-126.81445,1.7277684083397833,0.2538859688921515,8,NA
2018-08-17T13:40:00Z,0-2571609,38.57422,-126.81245,1.82047233257005,0.5881137007719356,8,NA
2018-08-17T13:50:00Z,0-2571709,38.57244,-126.81176,1.5653524502637837,0.2065395594098048,8,NA
2018-08-17T14:10:00Z,0-2571609,38.56552,-126.80907,2.0608174542655364,0.80314635787070765,8,NA
2018-08-17T14:20:00Z,0-2571709,38.56351,-126.80858,2.0600218039878944,0.2271746267175539,8,NA
2018-08-17T14:40:00Z,0-2571609,38.55704,-126.80709,2.0869791671938778,0.7298629920825256,8,NA
2018-08-17T14:50:00Z,0-2571709,38.55457,-126.80679,1.8362098629722845,0.2754314794458426,8,NA
2018-08-17T15:10:00Z,0-2571609,38.54786,-126.80546,2.1537868087211716,0.75382538305241,8,NA
2018-08-17T15:20:00Z,0-2571709,38.54662,-126.80522,0.8395747523118526,0.13922947975838224,8,NA
2018-08-17T15:40:00Z,0-2571609,38.54044,-126.804,2.0774601299881232,0.6942179267710311,8,NA
2018-08-17T15:50:00Z,0-2571709,38.53769,-126.80325,1.8825717740128656,0.31219315252380025,8,NA
2018-08-17T16:10:00Z,0-2571609,38.53245,-126.80178,1.7045005707626169,0.5956282550053811,8,NA
2018-08-17T16:20:00Z,0-2571709,38.53031,-126.80108,2.4059180569276326,0.2452699796923448,8,NA
2018-08-17T16:40:00Z,0-2571609,38.52412,-126.79929,1.7701938535706032,0.7046354978240762,8,NA
2018-08-17T16:50:00Z,0-2571709,38.52237,-126.79893,1.930282245049141,0.1967815510925097,8,NA
2018-08-17T17:10:00Z,0-2571609,38.51609,-126.79744,1.9136856562793192,0.7091268515212812,8,NA
