UTC,Latitude,Longitude,species,shipin10km,sst_mean,curl_mean,dist2slope,depth,bathy_slope,dist2shore,chlorophyll_mean,ssh_mean,mldDepth,mldTemp,ttDepth,ttTemp,temp400,sal400,TOL_125,TOL_2000,Wpresence
2018-11-08T01:29:58Z,29.88181,-117.96010999999999,NA,0,19.945,-0.20529600977897644,39719.73682928152,3409,0.6036016470886375,81,0.22654525935649872,0.028900000000000002,31.334999810010206,19.401000009546987,46.981854608883324,16.27424985153484,6.893999377498403,34.26100067736115,73.225528,83.705785,0
2018-11-08T01:59:33Z,29.88488,-117.95366000000001,NA,0,19.96,-0.20529600977897644,39719.73682928152,3398,0.7864015130413272,81,0.2059893161058426,0.028900000000000002,32.176795370177025,19.277000003657303,49.169952456636686,16.202249848115024,6.977999381488189,34.268000677693635,74.855096,85.39158,0
2018-11-08T02:29:59Z,29.88835,-117.9471,NA,0,19.956,-0.20529600977897644,39719.73682928152,3388,0.8957561736142394,82,0.2059893161058426,0.028900000000000002,32.176795370177025,19.277000003657303,49.169952456636686,16.202249848115024,6.977999381488189,34.268000677693635,76.289187,83.65854,0
2018-11-08T02:51:35Z,29.89089,-117.94244,NA,0,19.972,-0.20529600977897644,39719.73682928152,3395,0.8318523833360574,82,0.2059893161058426,0.028900000000000002,32.176795370177025,19.277000003657303,49.169952456636686,16.202249848115024,6.977999381488189,34.268000677693635,76.554189,82.855466,0
2018-11-08T02:58:15Z,29.8917,-117.94096000000002,NA,0,19.972,-0.20529600977897644,38363.82821226641,3395,2.0126161251885812,82,0.2059893161058426,0.028900000000000002,32.176795370177025,19.277000003657303,49.169952456636686,16.202249848115024,6.977999381488189,34.268000677693635,77.20605,84.241365,0
2018-11-08T03:02:59Z,29.8917,-117.94096000000002,PM,0,19.972,-0.1782207489013672,38363.82821226641,3395,2.0126161251885812,82,0.2059893161058426,0.028900000000000002,32.176795370177025,19.277000003657303,49.169952456636686,16.202249848115024,6.977999381488189,34.268000677693635,77.20605,84.241365,1
2018-11-08T03:13:31Z,29.89462,-117.93576000000002,PM,0,19.972,-0.1782207489013672,38363.82821226641,3379,3.6086342815214216,82,0.2059893161058426,0.028900000000000002,32.176795370177025,19.277000003657303,49.169952456636686,16.202249848115024,6.977999381488189,34.268000677693635,77.227748,84.852066,1
2018-11-08T03:21:21Z,29.89462,-117.93576000000002,NA,0,19.972,-0.1782207489013672,38363.82821226641,3379,3.6086342815214216,82,0.2059893161058426,0.028900000000000002,32.176795370177025,19.277000003657303,49.169952456636686,16.202249848115024,6.977999381488189,34.268000677693635,79.644283,84.961261,0
2018-11-08T03:29:35Z,29.8955,-117.93432999999999,NA,0,19.985,-0.1782207489013672,38363.82821226641,3382,3.6086342815214216,84,0.2059893161058426,0.028900000000000002,32.176795370177025,19.277000003657303,49.169952456636686,16.202249848115024,6.977999381488189,34.268000677693635,78.300238,86.255938,0
2018-11-08T03:42:48Z,29.8981,-117.93000999999998,PM,0,19.985,-0.1782207489013672,36800.202682900686,3353,1.9338635408323015,84,0.2059893161058426,0.028900000000000002,32.176795370177025,19.277000003657303,49.169952456636686,16.202249848115024,6.977999381488189,34.268000677693635,78.603184,86.443843,1
2018-11-08T03:51:21Z,29.8981,-117.93000999999998,NA,0,19.985,-0.1782207489013672,36800.202682900686,3353,1.9338635408323015,84,0.2059893161058426,0.028900000000000002,32.176795370177025,19.277000003657303,49.169952456636686,16.202249848115024,6.977999381488189,34.268000677693635,78.626797,86.415426,0
2018-11-08T03:58:03Z,29.89886,-117.92873,NA,0,19.985,-0.1782207489013672,36800.202682900686,3353,1.4507292185992504,84,0.2059893161058426,0.028900000000000002,32.176795370177025,19.277000003657303,49.169952456636686,16.202249848115024,6.977999381488189,34.268000677693635,79.630072,86.284225,0
2018-11-08T04:21:14Z,29.90177,-117.92428000000001,NA,0,20.003999999999998,-0.1782207489013672,36800.202682900686,3363,2.515319941077911,84,0.2059893161058426,0.028900000000000002,32.176795370177025,19.277000003657303,49.169952456636686,16.202249848115024,6.977999381488189,34.268000677693635,80.980786,85.044101,0
2018-11-08T04:30:00Z,29.90262,-117.92297000000002,NA,0,20.003999999999998,-0.1782207489013672,36800.202682900686,3321,2.515319941077911,84,0.2059893161058426,0.028900000000000002,32.176795370177025,19.277000003657303,49.169952456636686,16.202249848115024,6.977999381488189,34.268000677693635,82.263679,85.163575,0
2018-11-08T04:51:14Z,29.90499,-117.91922,NA,0,20.003999999999998,-0.1782207489013672,35309.275919631844,3334,2.3882235250663837,84,0.2059893161058426,0.028900000000000002,32.338709473129256,19.23500000166241,49.76395707308318,16.17574984685634,6.997999382438138,34.268000677693635,81.870903,84.720647,0
2018-11-08T04:57:45Z,29.90571,-117.91809,NA,0,19.999,-0.1782207489013672,35309.275919631844,3332,2.3882235250663837,85,0.2059893161058426,0.028900000000000002,32.338709473129256,19.23500000166241,49.76395707308318,16.17574984685634,6.997999382438138,34.268000677693635,80.785786,83.144951,0
2018-11-08T05:22:01Z,29.90826,-117.91399000000001,NA,0,20.018,-0.1782207489013672,35309.275919631844,3306,2.379033347769953,86,0.2025628238916397,0.028900000000000002,32.338709473129256,19.23500000166241,49.76395707308318,16.17574984685634,6.997999382438138,34.268000677693635,79.28317,81.746953,0
2018-11-08T05:27:31Z,29.90885,-117.91304,NA,0,20.018,-0.1782207489013672,35309.275919631844,3306,2.010128751710199,86,0.2025628238916397,0.028900000000000002,32.338709473129256,19.23500000166241,49.76395707308318,16.17574984685634,6.997999382438138,34.268000677693635,79.28317,81.746953,0
2018-11-08T05:50:47Z,29.91125,-117.90908999999999,NA,0,20.018,-0.1782207489013672,35309.275919631844,3281,2.6675864276191645,86,0.2025628238916397,0.028900000000000002,32.338709473129256,19.23500000166241,49.76395707308318,16.17574984685634,6.997999382438138,34.268000677693635,77.526809,81.552826,0
2018-11-08T05:58:31Z,29.91207,-117.90782000000002,NA,0,20.018,-0.1782207489013672,35309.275919631844,3281,2.9331432249366753,86,0.2025628238916397,0.028900000000000002,32.338709473129256,19.23500000166241,49.76395707308318,16.17574984685634,6.997999382438138,34.268000677693635,80.867078,80.931731,0
2018-11-08T06:23:00Z,29.91461,-117.90377999999998,NA,0,20.038,-0.1782207489013672,35309.275919631844,3244,2.1306167713153235,86,0.2025628238916397,0.028900000000000002,32.338709473129256,19.23500000166241,49.76395707308318,16.17574984685634,6.997999382438138,34.268000677693635,78.862662,82.410318,0
2018-11-08T06:27:15Z,29.91504,-117.90305999999998,NA,0,20.031,-0.1782207489013672,35309.275919631844,3244,2.1306167713153235,87,0.2025628238916397,0.028900000000000002,32.338709473129256,19.23500000166241,49.76395707308318,16.17574984685634,6.997999382438138,34.268000677693635,78.862662,82.410318,0
2018-11-08T06:50:16Z,29.9173,-117.89922000000001,NA,0,20.031,-0.1782207489013672,32257.901375409932,3240,1.3477805991888372,87,0.21588145196437836,0.028900000000000002,32.338709473129256,19.23500000166241,49.76395707308318,16.17574984685634,6.997999382438138,34.268000677693635,82.027796,88.102384,0
2018-11-08T06:59:04Z,29.91811,-117.89776999999998,NA,0,20.031,-0.1782207489013672,32257.901375409932,3244,1.3477805991888372,87,0.21588145196437836,0.028900000000000002,32.338709473129256,19.23500000166241,49.76395707308318,16.17574984685634,6.997999382438138,34.268000677693635,78.43582,82.024987,0
2018-11-08T07:19:29Z,29.92019,-117.89432,NA,0,20.051000000000002,-0.1782207489013672,32257.901375409932,3243,1.8088332986012912,87,0.21588145196437836,0.028900000000000002,32.338709473129256,19.23500000166241,49.76395707308318,16.17574984685634,6.997999382438138,34.268000677693635,76.812829,81.035485,0
2018-11-08T07:26:56Z,29.92085,-117.89339000000001,NA,0,20.051000000000002,-0.1782207489013672,32257.901375409932,3225,1.936886367338854,87,0.21588145196437836,0.028900000000000002,32.338709473129256,19.23500000166241,49.76395707308318,16.17574984685634,6.997999382438138,34.268000677693635,76.812829,81.035485,0
2018-11-08T07:49:29Z,29.92341,-117.8896,NA,0,20.051000000000002,-0.1782207489013672,32257.901375409932,3204,2.2462367206033655,87,0.21588145196437836,0.028900000000000002,32.03302353974222,19.20400000018999,49.89254360966256,16.155249845882643,7.00899938296061,34.268000677693635,78.508263,79.079698,0
2018-11-08T07:58:07Z,29.924,-117.88875000000002,NA,0,20.051000000000002,-0.1782207489013672,32257.901375409932,3208,2.2462367206033655,87,0.21588145196437836,0.028900000000000002,32.03302353974222,19.20400000018999,49.89254360966256,16.155249845882643,7.00899938296061,34.268000677693635,79.925606,79.122608,0
2018-11-08T08:19:29Z,29.92659,-117.88531,NA,0,20.043,-0.1782207489013672,32257.901375409932,3214,1.6236686825065743,88,0.21588145196437836,0.028900000000000002,32.03302353974222,19.20400000018999,49.89254360966256,16.155249845882643,7.00899938296061,34.268000677693635,79.803963,80.407408,0
2018-11-08T08:28:07Z,29.9276,-117.88403,NA,0,20.063,-0.1782207489013672,32257.901375409932,3187,1.6236686825065743,89,0.21588145196437836,0.028900000000000002,32.03302353974222,19.20400000018999,49.89254360966256,16.155249845882643,7.00899938296061,34.268000677693635,83.584377,81.918148,0
2018-11-08T08:42:39Z,29.93027,-117.88040000000001,BB,0,20.063,-0.1782207489013672,32257.901375409932,3185,2.255071582072966,89,0.21588145196437836,0.028900000000000002,32.03302353974222,19.20400000018999,49.89254360966256,16.155249845882643,7.00899938296061,34.268000677693635,84.32373,80.900866,1
2018-11-08T08:51:01Z,29.93027,-117.88040000000001,NA,0,20.063,-0.1782207489013672,32257.901375409932,3185,2.255071582072966,89,0.21588145196437836,0.028900000000000002,32.03302353974222,19.20400000018999,49.89254360966256,16.155249845882643,7.00899938296061,34.268000677693635,87.45307,81.339408,0
2018-11-08T08:56:34Z,29.93095,-117.87959000000001,NA,0,20.063,-0.1782207489013672,32257.901375409932,3185,2.255071582072966,89,0.21588145196437836,0.028900000000000002,33.074678891493825,19.23500000166241,50.86182968116019,16.214749848708742,7.1539993898477405,34.288000678643584,87.45307,81.339408,0
2018-11-08T09:19:16Z,29.93382,-117.87610999999998,NA,0,20.063,-0.10816212743520737,30809.28435240859,3150,1.6639984047852376,89,0.21588145196437836,0.028900000000000002,33.074678891493825,19.23500000166241,50.86182968116019,16.214749848708742,7.1539993898477405,34.288000678643584,84.267701,80.964069,0
2018-11-08T09:28:33Z,29.93498,-117.87465,NA,0,20.084,-0.10816212743520737,30809.28435240859,3150,2.6021173744854904,89,0.20550023019313812,0.028900000000000002,33.074678891493825,19.23500000166241,50.86182968116019,16.214749848708742,7.1539993898477405,34.288000678643584,83.319148,80.908917,0
2018-11-08T09:33:13Z,29.93498,-117.87465,BB,0,20.084,-0.10816212743520737,30809.28435240859,3150,2.6021173744854904,89,0.20550023019313812,0.028900000000000002,33.074678891493825,19.23500000166241,50.86182968116019,16.214749848708742,7.1539993898477405,34.288000678643584,83.319148,80.908917,1
2018-11-08T09:43:25Z,29.93799,-117.87113,BB,0,20.073999999999998,-0.10816212743520737,29210.614127004905,3123,2.4814292088356487,90,0.20550023019313812,0.028900000000000002,33.074678891493825,19.23500000166241,50.86182968116019,16.214749848708742,7.1539993898477405,34.288000678643584,82.450513,80.762211,1
2018-11-08T09:50:53Z,29.93799,-117.87113,NA,0,20.073999999999998,-0.10816212743520737,29210.614127004905,3123,2.4814292088356487,90,0.20550023019313812,0.028900000000000002,33.074678891493825,19.23500000166241,50.86182968116019,16.214749848708742,7.1539993898477405,34.288000678643584,81.121242,81.598225,0
2018-11-08T09:56:22Z,29.9388,-117.87027999999998,NA,0,20.073999999999998,-0.10816212743520737,29210.614127004905,3123,3.2733170820461623,90,0.20550023019313812,0.028900000000000002,33.074678891493825,19.23500000166241,50.86182968116019,16.214749848708742,7.1539993898477405,34.288000678643584,81.121242,81.598225,0
2018-11-08T10:12:51Z,29.94232,-117.86624,BB,0,20.073999999999998,-0.10816212743520737,29210.614127004905,3076,2.0702808220115907,90,0.20550023019313812,0.028900000000000002,33.074678891493825,19.23500000166241,50.86182968116019,16.214749848708742,7.1539993898477405,34.288000678643584,79.542236,82.072684,1
2018-11-08T10:20:53Z,29.94232,-117.86624,NA,0,20.073999999999998,-0.10816212743520737,29210.614127004905,3076,2.0702808220115907,90,0.20550023019313812,0.028900000000000002,33.074678891493825,19.23500000166241,50.86182968116019,16.214749848708742,7.1539993898477405,34.288000678643584,78.547062,82.327693,0
2018-11-08T10:26:22Z,29.94313,-117.86529999999999,NA,0,20.073999999999998,-0.10816212743520737,29210.614127004905,3076,2.0702808220115907,90,0.20550023019313812,0.028900000000000002,33.074678891493825,19.23500000166241,50.86182968116019,16.214749848708742,7.1539993898477405,34.288000678643584,78.547062,82.327693,0
2018-11-08T10:50:53Z,29.9467,-117.86092,NA,0,20.084,-0.10816212743520737,29210.614127004905,2919,0.7105039958865289,92,0.20550023019313812,0.028900000000000002,33.3849818951254,19.22300000109244,51.4922300868513,16.202749848138772,7.141999389277771,34.29000067873858,75.040308,81.423932,0
2018-11-08T10:57:55Z,29.94771,-117.85968,NA,0,20.084,-0.10816212743520737,29210.614127004905,2809,0.7105039958865289,92,0.20550023019313812,0.028900000000000002,33.3849818951254,19.22300000109244,51.4922300868513,16.202749848138772,7.141999389277771,34.29000067873858,74.6886,81.923778,0
2018-11-08T11:26:09Z,29.95181,-117.85455000000002,NA,0,20.103,-0.10816212743520737,27748.529041524496,2661,0.2704721229937861,92,0.20550023019313812,0.028900000000000002,33.3849818951254,19.22300000109244,51.4922300868513,16.202749848138772,7.141999389277771,34.29000067873858,74.613466,80.765103,0
2018-11-08T11:58:53Z,29.95634,-117.84824,NA,0,20.092,-0.10816212743520737,27748.529041524496,2424,2.2778630237355793,93,0.20550023019313812,0.028900000000000002,33.3849818951254,19.22300000109244,51.4922300868513,16.202749848138772,7.141999389277771,34.29000067873858,74.492363,79.9909,0
2018-11-08T12:25:54Z,29.95979,-117.84304,NA,0,20.111,-0.10816212743520737,26168.745634620747,2192,2.9189529879370264,94,0.22939680516719818,0.0284,33.3849818951254,19.22300000109244,51.4922300868513,16.202749848138772,7.141999389277771,34.29000067873858,75.196741,80.233425,0
2018-11-08T12:55:54Z,29.96361,-117.8372,NA,0,20.111,-0.10816212743520737,24690.11635894997,2530,4.345355461862184,94,0.22939680516719818,0.0284,31.626626436446653,19.29000000427477,48.586956283457624,16.21299984862562,6.981999381678179,34.26900067774113,73.714614,79.425753,0
2018-11-08T13:28:00Z,29.96772,-117.83066,NA,0,20.118000000000002,-0.10816212743520737,24690.11635894997,3023,4.376728459307057,95,0.2046314775943756,0.0284,31.626626436446653,19.29000000427477,48.586956283457624,16.21299984862562,6.981999381678179,34.26900067774113,73.797705,77.578987,0
2018-11-08T13:49:36Z,29.97053,-117.82605000000001,NA,0,20.118000000000002,-0.10816212743520737,24690.11635894997,3234,4.884674489007473,95,0.2046314775943756,0.0284,31.97219341916602,19.265000003087334,49.06041642917943,16.1917498476163,6.971999381203204,34.27000067778863,72.329705,76.274142,0
2018-11-08T13:55:40Z,29.97128,-117.82477,NA,0,20.136,-0.10816212743520737,24690.11635894997,3234,3.7044159181491754,95,0.2046314775943756,0.0284,31.97219341916602,19.265000003087334,49.06041642917943,16.1917498476163,6.971999381203204,34.27000067778863,72.329705,76.274142,0
2018-11-08T14:25:31Z,29.97528,-117.81848,NA,0,20.123,-0.10816212743520737,24690.11635894997,3260,2.3410632190844654,96,0.2046314775943756,0.0284,31.97219341916602,19.265000003087334,49.06041642917943,16.1917498476163,6.971999381203204,34.27000067778863,72.14957,75.639927,0
2018-11-08T14:57:21Z,29.97983,-117.81178,NA,0,20.141,-0.10816212743520737,21634.923005997964,3281,1.1945952812634608,97,0.2046314775943756,0.0284,31.97219341916602,19.265000003087334,49.06041642917943,16.1917498476163,6.971999381203204,34.27000067778863,71.581618,73.548505,0
2018-11-08T15:18:05Z,29.98291,-117.80693,NA,0,20.141,-0.028651505708694458,21634.923005997964,3298,0.8280440295542413,97,0.2046314775943756,0.0284,31.97219341916602,19.265000003087334,49.06041642917943,16.1917498476163,6.971999381203204,34.27000067778863,71.248013,74.56357,0
2018-11-08T15:25:14Z,29.98384,-117.80547999999999,NA,0,20.141,-0.028651505708694458,21634.923005997964,3303,1.8340252607137528,97,0.2046314775943756,0.0284,31.97219341916602,19.265000003087334,49.06041642917943,16.1917498476163,6.971999381203204,34.27000067778863,71.248013,74.56357,0
2018-11-08T15:48:06Z,29.98681,-117.80002000000002,NA,0,20.144,-0.028651505708694458,21634.923005997964,3283,2.3194009936895723,98,0.2046314775943756,0.0284,31.97219341916602,19.265000003087334,49.06041642917943,16.1917498476163,6.971999381203204,34.27000067778863,73.021833,75.024523,0
2018-11-08T15:56:53Z,29.98786,-117.79788000000002,NA,0,20.144,-0.028651505708694458,21634.923005997964,3253,4.095603434505514,98,0.2046314775943756,0.0284,33.09385841252631,19.20700000033248,50.49768492131048,16.171249846642603,7.06399938557297,34.28500067850109,73.021833,75.024523,0
2018-11-08T16:18:05Z,29.99025,-117.79277000000002,NA,0,20.161,-0.028651505708694458,20223.78226386284,3222,5.998540584156428,99,0.2046314775943756,0.0284,33.09385841252631,19.20700000033248,50.49768492131048,16.171249846642603,7.06399938557297,34.28500067850109,76.283259,71.042562,0
2018-11-08T16:26:55Z,29.99118,-117.79070999999999,NA,0,20.161,-0.028651505708694458,20223.78226386284,3222,4.974845011033252,99,0.17917203903198242,0.0284,33.09385841252631,19.20700000033248,50.49768492131048,16.171249846642603,7.06399938557297,34.28500067850109,76.283259,71.042562,0
2018-11-08T16:33:48Z,29.99118,-117.79070999999999,ZC,0,20.161,-0.028651505708694458,20223.78226386284,3222,4.974845011033252,99,0.17917203903198242,0.0284,33.3497534606037,19.269000003277323,50.82952441957525,16.218249848874983,7.065999385667965,34.28600067854859,79.220867,70.072213,1
2018-11-08T16:43:20Z,29.994,-117.78374,ZC,0,20.179000000000002,-0.028651505708694458,20223.78226386284,3235,2.6045222988251004,99,0.17917203903198242,0.0284,33.3497534606037,19.269000003277323,50.82952441957525,16.218249848874983,7.065999385667965,34.28600067854859,78.410841,70.681078,1
2018-11-08T16:52:42Z,29.994,-117.78374,ZC,0,20.179000000000002,-0.028651505708694458,20223.78226386284,3235,2.6045222988251004,99,0.17917203903198242,0.0284,33.3497534606037,19.269000003277323,50.82952441957525,16.218249848874983,7.065999385667965,34.28600067854859,74.470922,71.159819,1
2018-11-08T16:55:28Z,29.994,-117.78374,NA,0,20.179000000000002,-0.028651505708694458,20223.78226386284,3235,2.6045222988251004,99,0.17917203903198242,0.0284,33.3497534606037,19.269000003277323,50.82952441957525,16.218249848874983,7.065999385667965,34.28600067854859,74.470922,71.159819,0
2018-11-08T17:04:31Z,29.994,-117.78374,ZC,0,20.179000000000002,-0.028651505708694458,20223.78226386284,3235,2.6045222988251004,99,0.17917203903198242,0.0284,33.3497534606037,19.269000003277323,50.82952441957525,16.218249848874983,7.065999385667965,34.28600067854859,76.501483,72.383882,1
2018-11-08T17:17:31Z,29.99583,-117.77866,NA,0,20.161,-0.028651505708694458,20223.78226386284,3226,1.249497927197183,100,0.17917203903198242,0.0284,33.3497534606037,19.269000003277323,50.82952441957525,16.218249848874983,7.065999385667965,34.28600067854859,76.474642,70.729834,0
2018-11-08T17:24:37Z,29.99631,-117.77708000000001,NA,0,20.161,-0.028651505708694458,20223.78226386284,3217,1.2479848173435002,100,0.17917203903198242,0.0284,33.3497534606037,19.269000003277323,50.82952441957525,16.218249848874983,7.065999385667965,34.28600067854859,77.167854,68.668889,0
2018-11-08T17:47:30Z,29.99749,-117.77251000000001,NA,0,20.178,-0.028651505708694458,18775.880382010087,3206,1.3385212581593575,101,0.17917203903198242,0.0284,33.3497534606037,19.269000003277323,50.82952441957525,16.218249848874983,7.065999385667965,34.28600067854859,75.074002,70.203366,0
2018-11-08T17:55:59Z,29.99789,-117.77049,NA,0,20.178,-0.028651505708694458,18775.880382010087,3206,1.983833549618943,101,0.17917203903198242,0.0284,33.3497534606037,19.269000003277323,50.82952441957525,16.218249848874983,7.065999385667965,34.28600067854859,75.375985,68.517057,0
2018-11-08T18:17:30Z,29.99882,-117.76616000000001,NA,0,20.178,-0.028651505708694458,18775.880382010087,3186,3.2440969460930655,101,0.17917203903198242,0.0284,33.3497534606037,19.269000003277323,50.82952441957525,16.218249848874983,7.065999385667965,34.28600067854859,73.034445,70.008421,0
2018-11-08T18:24:32Z,29.99915,-117.76477,NA,0,20.194,-0.028651505708694458,18775.880382010087,3186,3.2440969460930655,101,0.17917203903198242,0.0284,33.3497534606037,19.269000003277323,50.82952441957525,16.218249848874983,7.065999385667965,34.28600067854859,74.38513,69.717903,0
2018-11-08T18:46:06Z,30.00011,-117.76065,NA,0,20.194,0.06548140197992325,17157.52571888865,3169,3.0073676820182507,101,0.19209401309490204,0.020300000000000002,33.3497534606037,19.269000003277323,50.82952441957525,16.218249848874983,7.065999385667965,34.28600067854859,73.302279,69.403788,0
2018-11-08T18:55:58Z,30.00057,-117.75880000000001,NA,0,20.194,0.06548140197992325,17157.52571888865,3154,3.0073676820182507,101,0.19209401309490204,0.020300000000000002,33.3497534606037,19.269000003277323,50.82952441957525,16.218249848874983,7.065999385667965,34.28600067854859,72.908387,70.751716,0
2018-11-08T19:17:55Z,30.00167,-117.75473,NA,0,20.21,0.06548140197992325,17157.52571888865,3166,2.589312713723734,101,0.19209401309490204,0.020300000000000002,33.3497534606037,19.269000003277323,50.82952441957525,16.218249848874983,7.065999385667965,34.28600067854859,73.667299,71.518569,0
2018-11-08T19:25:03Z,30.00205,-117.75337000000002,NA,0,20.21,0.06548140197992325,15729.997067469227,3166,1.9314238805321162,101,0.19209401309490204,0.020300000000000002,33.3497534606037,19.269000003277323,50.82952441957525,16.218249848874983,7.065999385667965,34.28600067854859,73.667299,71.518569,0
2018-11-08T19:42:47Z,30.00329,-117.74947,ZC,0,20.21,0.06548140197992325,15729.997067469227,3188,2.3570944347132534,101,0.171438530087471,0.0519,32.93393757773343,19.40000000949949,50.2373415144804,16.32174985379097,7.086999386665411,34.28700067859609,73.917658,70.902169,1
2018-11-08T19:45:56Z,30.00329,-117.74947,NA,0,20.21,0.06548140197992325,15729.997067469227,3188,2.3570944347132534,101,0.171438530087471,0.0519,32.93393757773343,19.40000000949949,50.2373415144804,16.32174985379097,7.086999386665411,34.28700067859609,73.917658,70.902169,0
2018-11-08T19:55:57Z,30.00393,-117.74754000000001,NA,0,20.21,0.06548140197992325,15729.997067469227,3202,2.3570944347132534,101,0.171438530087471,0.0519,32.93393757773343,19.40000000949949,50.2373415144804,16.32174985379097,7.086999386665411,34.28700067859609,75.780109,72.192066,0
2018-11-08T20:25:41Z,30.00578,-117.74219,NA,0,20.203,0.06548140197992325,15729.997067469227,3216,3.0431465642170132,103,0.171438530087471,0.0519,32.93393757773343,19.40000000949949,50.2373415144804,16.32174985379097,7.086999386665411,34.28700067859609,74.501598,73.835366,0
2018-11-08T20:45:30Z,30.00708,-117.73888,NA,0,20.203,0.06548140197992325,15729.997067469227,3249,2.457771998861059,103,0.171438530087471,0.0519,32.93393757773343,19.40000000949949,50.2373415144804,16.32174985379097,7.086999386665411,34.28700067859609,74.826181,75.324571,0
2018-11-08T20:53:57Z,30.00773,-117.73766999999998,NA,0,20.203,0.06548140197992325,15729.997067469227,3249,2.457771998861059,103,0.171438530087471,0.0519,32.93393757773343,19.40000000949949,50.2373415144804,16.32174985379097,7.086999386665411,34.28700067859609,75.289726,75.188912,0
2018-11-08T21:16:29Z,30.00925,-117.73376000000002,NA,0,20.126,0.04169098660349846,15729.997067469227,3256,2.2266306381928165,103,0.171438530087471,0.0519,32.93393757773343,19.40000000949949,50.2373415144804,16.32174985379097,7.086999386665411,34.28700067859609,74.794237,76.079168,0
2018-11-08T21:25:37Z,30.00987,-117.73257000000001,NA,0,20.126,0.04169098660349846,14290.060742573223,3256,1.7599238694403871,103,0.171438530087471,0.0519,32.93393757773343,19.40000000949949,50.2373415144804,16.32174985379097,7.086999386665411,34.28700067859609,75.108377,76.000681,0
2018-11-08T21:43:11Z,30.01147,-117.72906,ZC,0,20.126,0.04169098660349846,14290.060742573223,3268,2.001346663565407,103,0.171438530087471,0.0519,32.93393757773343,19.40000000949949,50.2373415144804,16.32174985379097,7.086999386665411,34.28700067859609,75.031545,76.473773,1
2018-11-08T21:45:19Z,30.01147,-117.72906,NA,0,20.126,0.04169098660349846,14290.060742573223,3268,2.001346663565407,103,0.171438530087471,0.0519,32.93393757773343,19.40000000949949,50.2373415144804,16.32174985379097,7.086999386665411,34.28700067859609,75.031545,76.473773,0
2018-11-08T21:52:40Z,30.01207,-117.72795000000002,ZC,0,20.126,0.04169098660349846,14290.060742573223,3268,2.001346663565407,103,0.171438530087471,0.0519,32.93393757773343,19.40000000949949,50.2373415144804,16.32174985379097,7.086999386665411,34.28700067859609,75.497076,76.942395,1
2018-11-08T21:53:41Z,30.01207,-117.72795000000002,NA,0,20.126,0.04169098660349846,14290.060742573223,3268,2.001346663565407,103,0.171438530087471,0.0519,32.93393757773343,19.40000000949949,50.2373415144804,16.32174985379097,7.086999386665411,34.28700067859609,75.497076,76.942395,0
2018-11-08T22:02:42Z,30.01207,-117.72795000000002,ZC,0,20.126,0.04169098660349846,14290.060742573223,3268,2.001346663565407,103,0.171438530087471,0.0519,32.93393757773343,19.40000000949949,50.2373415144804,16.32174985379097,7.086999386665411,34.28700067859609,76.251896,77.028354,1
2018-11-08T22:12:41Z,30.01384,-117.72406000000001,ZC,0,20.131,0.04169098660349846,14290.060742573223,3268,2.9499931497666596,104,0.171438530087471,0.0519,32.93393757773343,19.40000000949949,50.2373415144804,16.32174985379097,7.086999386665411,34.28700067859609,76.107724,76.916763,1
2018-11-08T22:16:29Z,30.01384,-117.72406000000001,NA,0,20.131,0.04169098660349846,14290.060742573223,3268,2.9499931497666596,104,0.171438530087471,0.0519,32.93393757773343,19.40000000949949,50.2373415144804,16.32174985379097,7.086999386665411,34.28700067859609,76.107724,76.916763,0
2018-11-08T22:25:22Z,30.01446,-117.72252,NA,0,20.131,0.04169098660349846,14290.060742573223,3266,2.9499931497666596,104,0.171438530087471,0.0519,32.93393757773343,19.40000000949949,50.2373415144804,16.32174985379097,7.086999386665411,34.28700067859609,74.520085,78.476986,0
2018-11-08T22:53:18Z,30.0166,-117.71769999999998,NA,0,20.108,0.04169098660349846,14290.060742573223,3267,2.3601082770229924,105,0.171438530087471,0.0519,32.97603170440773,19.485000013536773,51.26696806788717,16.418999858410096,7.22099939303007,34.29800067911856,73.541048,77.048561,0
2018-11-08T23:16:00Z,30.01832,-117.71355,NA,0,20.109,0.04169098660349846,14290.060742573223,3255,2.320560496038693,105,0.171438530087471,0.0519,32.97603170440773,19.485000013536773,51.26696806788717,16.418999858410096,7.22099939303007,34.29800067911856,75.932639,79.347099,0
2018-11-08T23:23:56Z,30.0189,-117.71214,NA,0,20.109,0.04169098660349846,12928.056290533232,3282,2.6527097291691555,105,0.171438530087471,0.0519,32.97603170440773,19.485000013536773,51.26696806788717,16.418999858410096,7.22099939303007,34.29800067911856,76.809284,79.152026,0
2018-11-08T23:45:08Z,30.0205,-117.70784,NA,0,20.109,0.04169098660349846,12928.056290533232,3258,2.9007190264459917,105,0.1564835160970688,0.0519,32.97603170440773,19.485000013536773,51.26696806788717,16.418999858410096,7.22099939303007,34.29800067911856,75.368491,79.376704,0
2018-11-08T23:53:56Z,30.02117,-117.70587,NA,0,20.109,0.04169098660349846,11225.23856189284,3254,2.525443761536662,105,0.1564835160970688,0.0519,32.97603170440773,19.485000013536773,51.26696806788717,16.418999858410096,7.22099939303007,34.29800067911856,76.429201,78.34197,0
