"dateTime","lat.x","long","station","BB_20.24000","TOL_63","TOL_125","TOL_2000","TOL_5000","TOL_20000","species","BWpresence","Latitude","Longitude","UTC","sst_mean","dist_slope","depth","slope","dist_shore","chlorophyll_mean","ssh_mean","mldDepth","mldTemp","ttDepth","ttTemp","temp400","sal400"
2018-08-23 23:40:00,37.33067,-127.40067,8,97.962351,87.627933,82.600553,81.276589,77.449199,71.032928,"ZC",1,37.33067,-127.40067,2018-08-23 23:40:00,17.174,330290.804499987,4681,0.00371725370321529,367,0.158370330929756,0.0032,29.9425276437368,17.2449999071425,46.8874641844838,14.4019997626077,5.87299932900351,34.0440006670542
2018-08-23 23:40:00,37.33067,-127.40067,8,97.962351,87.627933,82.600553,81.276589,77.449199,71.032928,"ZC",1,37.33067,-127.40067,2018-08-23 23:40:00,17.174,330290.804499987,4681,0.00371725370321529,367,0.158370330929756,0.0032,29.9425276437368,17.2449999071425,46.8874641844838,14.4019997626077,5.87299932900351,34.0440006670542
2018-08-24 00:20:00,37.32719,-127.40788,8,98.375658,88.297114,81.824383,81.124126,77.199405,70.797432,NA,0,37.32719,-127.40788,2018-08-24 00:20:00,17.177,330290.804499987,4683,0.00371725370321529,368,0.158370330929756,0.0032,29.9425276437368,17.2449999071425,46.8874641844838,14.4019997626077,5.87299932900351,34.0440006670542
2018-08-24 00:40:00,37.32394,-127.41486,8,98.449852,88.621498,81.814023,80.654642,75.918401,69.016674,NA,0,37.32394,-127.41486,2018-08-24 00:40:00,17.17,330290.804499987,4684,0.00371725370321529,368,0.158370330929756,0.0032,29.9425276437368,17.2449999071425,46.8874641844838,14.4019997626077,5.87299932900351,34.0440006670542
2018-08-24 01:20:00,37.32094,-127.42241,8,98.507773,89.658611,80.661764,81.830731,77.928108,71.377103,NA,0,37.32094,-127.42241,2018-08-24 01:20:00,17.176,336627.300063473,4686,0.00310235429871698,369,0.159497976303101,0.0032,29.9425276437368,17.2449999071425,46.8874641844838,14.4019997626077,5.87299932900351,34.0440006670542
2018-08-24 01:40:00,37.31807,-127.42948,8,98.623597,89.679084,81.625881,82.06426,78.131972,71.543118,NA,0,37.31807,-127.42948,2018-08-24 01:40:00,17.178,336627.300063473,4688,0.00310235429871698,370,0.159497976303101,0.0032,30.2635429136313,17.2099999054801,48.0274760617472,14.3727497612184,5.86099932843354,34.0620006679092
2018-08-24 02:20:00,37.31511,-127.43712,8,99.555644,89.083799,84.236155,82.118542,78.421487,72.051789,NA,0,37.31511,-127.43712,2018-08-24 02:20:00,17.178,336627.300063473,4690,0.0017360791872371,370,0.159497976303101,0.0032,30.2635429136313,17.2099999054801,48.0274760617472,14.3727497612184,5.86099932843354,34.0620006679092
2018-08-24 02:40:00,37.31248,-127.44449,8,99.397655,88.433033,82.780325,82.59722,78.910472,72.496569,NA,0,37.31248,-127.44449,2018-08-24 02:40:00,17.174,336627.300063473,4691,0.0017360791872371,371,0.159497976303101,0.0032,30.2635429136313,17.2099999054801,48.0274760617472,14.3727497612184,5.86099932843354,34.0620006679092
2018-08-24 03:20:00,37.30989,-127.45319,8,99.939252,88.966617,86.100951,82.516679,79.023396,72.574232,NA,0,37.30989,-127.45319,2018-08-24 03:20:00,17.172,336627.300063473,4691,0.00103988173432664,372,0.159497976303101,0.0032,30.2635429136313,17.2099999054801,48.0274760617472,14.3727497612184,5.86099932843354,34.0620006679092
2018-08-24 03:40:00,37.30754,-127.46074,8,100.933249,89.193782,87.828634,82.923384,79.325231,72.704227,NA,0,37.30754,-127.46074,2018-08-24 03:40:00,17.164,336627.300063473,4691,0.00103988173432664,373,0.154698640108109,0.0032,30.2635429136313,17.2099999054801,48.0274760617472,14.3727497612184,5.86099932843354,34.0620006679092
2018-08-24 04:00:00,37.30527,-127.46918,8,101.206698,89.559917,85.865982,82.94618,79.300853,72.708729,NA,0,37.30527,-127.46918,2018-08-24 04:00:00,17.15,336627.300063473,4690,0.00305358894861254,373,0.154698640108109,0.0032,30.2635429136313,17.2099999054801,48.0274760617472,14.3727497612184,5.86099932843354,34.0620006679092
2018-08-24 04:40:00,37.30289,-127.47829,8,102.860573,90.799194,89.141492,81.430647,77.113959,70.287646,NA,0,37.30289,-127.47829,2018-08-24 04:40:00,17.13,336627.300063473,4691,0.00305358894861254,375,0.154698640108109,0.0032,30.0842693960818,17.1539999028202,47.8372173128639,14.3322497592948,5.86699932871852,34.0600006678142
2018-08-24 05:00:00,37.30107,-127.48746,8,102.931011,90.975501,88.083689,81.014514,75.777937,68.671132,NA,0,37.30107,-127.48746,2018-08-24 05:00:00,17.112,336627.300063473,4694,0.00404834147494555,375,0.154698640108109,0.0032,30.3497939780661,17.1619999032002,47.4435026235984,14.3389997596154,5.86999932886101,34.0560006676242
2018-08-24 05:40:00,37.29964,-127.49698,8,101.436059,90.786636,84.686833,80.974881,76.36461,69.059758,NA,0,37.29964,-127.49698,2018-08-24 05:40:00,17.095,336627.300063473,4697,0.00606966504653939,376,0.154698640108109,0.0032,30.3497939780661,17.1619999032002,47.4435026235984,14.3389997596154,5.86999932886101,34.0560006676242
2018-08-24 06:00:00,37.29876,-127.50528,8,102.791153,91.445394,84.361139,82.977764,79.1406,72.652588,NA,0,37.29876,-127.50528,2018-08-24 06:00:00,17.082,343002.626397643,4699,0.00773759193009896,377,0.145490452647209,0.0428,30.3497939780661,17.1619999032002,47.4435026235984,14.3389997596154,5.86999932886101,34.0560006676242
2018-08-24 06:40:00,37.29761,-127.51372,8,100.203263,90.511147,82.398399,83.921873,80.75869,83.712053,NA,0,37.29761,-127.51372,2018-08-24 06:40:00,17.082,343002.626397643,4702,0.00773759193009896,377,0.145490452647209,0.0428,30.3497939780661,17.1619999032002,47.4435026235984,14.3389997596154,5.86999932886101,34.0560006676242
2018-08-24 07:20:00,37.29626,-127.52321,8,103.301303,94.7209,88.470945,84.802653,81.290573,74.710004,NA,0,37.29626,-127.52321,2018-08-24 07:20:00,17.072,343002.626397643,4709,0.0113218159314921,378,0.145490452647209,0.0428,30.3497939780661,17.1619999032002,47.4435026235984,14.3389997596154,5.86999932886101,34.0560006676242
2018-08-24 07:40:00,37.29502,-127.53073,8,103.024807,95.268025,85.80057,84.532453,81.264017,74.555848,NA,0,37.29502,-127.53073,2018-08-24 07:40:00,17.064,343002.626397643,4712,0.0113218159314921,378,0.145490452647209,0.0428,30.1762399608488,17.1199999012053,46.8173497181664,14.3097497582261,5.87899932928849,34.0560006676242
2018-08-24 08:00:00,37.29393,-127.5396,8,101.016916,90.741526,84.011809,84.971298,81.94516,75.25203,NA,0,37.29393,-127.5396,2018-08-24 08:00:00,17.063,343002.626397643,4719,0.0121413587255905,380,0.145490452647209,0.0428,30.1762399608488,17.1199999012053,46.8173497181664,14.3097497582261,5.87899932928849,34.0560006676242
2018-08-24 08:40:00,37.29308,-127.5479,8,102.005098,91.439353,85.517518,84.784449,81.657691,75.02059,NA,0,37.29308,-127.5479,2018-08-24 08:40:00,17.062,343002.626397643,4725,0.0121413587255905,381,0.140829503536224,0.0428,30.1762399608488,17.1199999012053,46.8173497181664,14.3097497582261,5.87899932928849,34.0560006676242
2018-08-24 09:00:00,37.29222,-127.55475,8,100.855115,89.315194,85.002173,84.082329,80.572632,73.86562,NA,0,37.29222,-127.55475,2018-08-24 09:00:00,17.062,343002.626397643,4728,0.0102321498972413,381,0.140829503536224,0.0428,30.1762399608488,17.1199999012053,46.8173497181664,14.3097497582261,5.87899932928849,34.0560006676242
2018-08-24 09:40:00,37.29085,-127.56136,8,103.608581,91.990009,88.82795,84.546877,80.117371,72.920202,NA,0,37.29085,-127.56136,2018-08-24 09:40:00,17.062,343002.626397643,4731,0.0102321498972413,381,0.127547681331635,0.0428,30.1353090335183,17.1379999020603,47.1168434863546,14.3219997588079,5.873999329051,34.0500006673392
2018-08-24 10:00:00,37.28927,-127.56691,8,102.526242,89.659952,88.359436,84.031429,79.237139,72.121189,NA,0,37.28927,-127.56691,2018-08-24 10:00:00,17.061,343002.626397643,4734,0.00764297051730729,382,0.127547681331635,0.0428,30.1353090335183,17.1379999020603,47.1168434863546,14.3219997588079,5.873999329051,34.0500006673392
2018-08-24 10:40:00,37.28712,-127.57309,8,106.155561,92.654121,90.423044,82.594292,78.152566,70.672766,NA,0,37.28712,-127.57309,2018-08-24 10:40:00,17.061,343002.626397643,4736,0.00764297051730729,382,0.127547681331635,0.0428,35.4641774066702,16.073999851523,54.403864010382,13.5397497216531,5.93699933204334,34.0410006669117
2018-08-24 11:00:00,37.28448,-127.57996,8,107.928114,91.383592,91.083596,84.799554,82.047753,75.87452,NA,0,37.28448,-127.57996,2018-08-24 11:00:00,17.061,343002.626397643,4736,0.00764297051730729,383,0.127547681331635,0.0428,35.4641774066702,16.073999851523,54.403864010382,13.5397497216531,5.93699933204334,34.0410006669117
2018-08-24 11:40:00,37.28222,-127.58704,8,99.926487,88.935388,85.259964,83.373708,80.194182,73.820926,NA,0,37.28222,-127.58704,2018-08-24 11:40:00,17.055,349414.653034402,4737,0.0101083602627041,384,0.130394667387009,0.0428,35.4641774066702,16.073999851523,54.403864010382,13.5397497216531,5.93699933204334,34.0410006669117
2018-08-24 12:00:00,37.28019,-127.59314,8,100.316295,88.237916,84.115673,83.499908,80.283945,73.799238,NA,0,37.28019,-127.59314,2018-08-24 12:00:00,17.055,349414.653034402,4737,0.0101083602627041,384,0.130394667387009,0.0428,35.4641774066702,16.073999851523,54.403864010382,13.5397497216531,5.93699933204334,34.0410006669117
2018-08-24 12:40:00,37.27768,-127.60017,8,102.519124,88.592702,82.371434,83.822188,80.552123,73.975392,NA,0,37.27768,-127.60017,2018-08-24 12:40:00,17.045,349414.653034402,4737,0.00738032490770459,385,0.130394667387009,0.0409,35.4641774066702,16.073999851523,54.403864010382,13.5397497216531,5.93699933204334,34.0410006669117
2018-08-24 13:00:00,37.27529,-127.6064,8,100.824003,88.718265,84.072083,83.96238,80.505254,73.833635,NA,0,37.27529,-127.6064,2018-08-24 13:00:00,17.032,349414.653034402,4737,0.00738032490770459,386,0.130394667387009,0.0409,35.4641774066702,16.073999851523,54.403864010382,13.5397497216531,5.93699933204334,34.0410006669117
2018-08-24 13:40:00,37.27244,-127.61258,8,99.201427,88.584213,82.150169,83.32828,79.854032,73.224959,NA,0,37.27244,-127.61258,2018-08-24 13:40:00,17.036,349414.653034402,4736,0.00738032490770459,386,0.130394667387009,0.0409,35.9771823512006,16.0689998512855,54.7504534619014,13.5344997214037,5.93099933175836,34.0410006669117
2018-08-24 14:00:00,37.27001,-127.61839,8,99.091773,88.280517,81.979786,82.104958,78.264208,71.519578,NA,0,37.27001,-127.61839,2018-08-24 14:00:00,17.023,349414.653034402,4736,0.00386765839952231,387,0.130394667387009,0.0409,35.9771823512006,16.0689998512855,54.7504534619014,13.5344997214037,5.93099933175836,34.0410006669117
2018-08-24 14:40:00,37.2676,-127.62479,8,98.938194,87.605485,82.789385,81.522053,77.766623,71.008946,NA,0,37.2676,-127.62479,2018-08-24 14:40:00,17.023,349414.653034402,4736,0.00386765839952231,387,0.130394667387009,0.0409,35.9771823512006,16.0689998512855,54.7504534619014,13.5344997214037,5.93099933175836,34.0410006669117
2018-08-24 15:00:00,37.26529,-127.63099,8,98.989432,87.656594,83.102854,80.434977,76.035272,69.083491,"ZC",1,37.26529,-127.63099,2018-08-24 15:00:00,17.009,349414.653034402,4736,0.00254548438995034,388,0.132180824875832,0.0409,35.9771823512006,16.0689998512855,54.7504534619014,13.5344997214037,5.93099933175836,34.0410006669117
2018-08-24 15:00:00,37.26529,-127.63099,8,98.989432,87.656594,83.102854,80.434977,76.035272,69.083491,"ZC",1,37.26529,-127.63099,2018-08-24 15:00:00,17.009,349414.653034402,4736,0.00254548438995034,388,0.132180824875832,0.0409,35.9771823512006,16.0689998512855,54.7504534619014,13.5344997214037,5.93099933175836,34.0410006669117
2018-08-24 15:40:00,37.26276,-127.63837,8,99.016611,87.129098,80.953013,83.146203,79.797424,73.319254,NA,0,37.26276,-127.63837,2018-08-24 15:40:00,17.001,349414.653034402,4736,0.00138754043085621,389,0.132180824875832,0.0409,35.9771823512006,16.0689998512855,54.7504534619014,13.5344997214037,5.93099933175836,34.0410006669117
2018-08-24 16:00:00,37.26057,-127.64453,8,98.963363,88.060399,81.518516,82.78344,78.889555,71.996533,NA,0,37.26057,-127.64453,2018-08-24 16:00:00,17.001,349414.653034402,4737,0.00138754043085621,389,0.132180824875832,0.0409,36.4481130283115,16.0709998513805,54.8853208394636,13.5424997217837,5.95699933299329,34.0410006669117
2018-08-24 16:40:00,37.25756,-127.65155,8,99.508305,87.740209,83.619079,82.611415,78.800849,71.993305,NA,0,37.25756,-127.65155,2018-08-24 16:40:00,16.987,349414.653034402,4737,0.000761326833865177,390,0.132180824875832,0.0409,36.4985161325521,16.1369998545153,55.0426388824195,13.5942497242417,5.96599933342077,34.0400006668642
2018-08-24 17:00:00,37.2552,-127.65833,8,98.474495,87.468991,81.753091,83.306402,79.780193,73.183035,NA,0,37.2552,-127.65833,2018-08-24 17:00:00,16.973,349414.653034402,4738,0.000761326833865177,391,0.132180824875832,0.0409,36.4985161325521,16.1369998545153,55.0426388824195,13.5942497242417,5.96599933342077,34.0400006668642
2018-08-24 17:40:00,37.25324,-127.66448,8,99.730335,88.93459,81.918025,82.921168,78.943489,72.056255,NA,0,37.25324,-127.66448,2018-08-24 17:40:00,16.982,349414.653034402,4738,0.000761326833865177,391,0.132180824875832,0.0409,36.4985161325521,16.1369998545153,55.0426388824195,13.5942497242417,5.96599933342077,34.0400006668642
2018-08-24 18:00:00,37.25105,-127.67238,8,100.822408,88.062557,82.514129,83.52479,79.900464,73.210283,NA,0,37.25105,-127.67238,2018-08-24 18:00:00,16.969,355861.391127449,4739,0.000522219461995522,392,0.13443885743618,0.0409,36.4985161325521,16.1369998545153,55.0426388824195,13.5942497242417,5.96599933342077,34.0400006668642
2018-08-24 18:40:00,37.2496,-127.67924,8,99.378039,89.347754,81.398845,83.612952,80.183111,73.499156,NA,0,37.2496,-127.67924,2018-08-24 18:40:00,16.956,360434.256060211,4739,0.00101929066105945,393,0.133409038186073,-0.0312,36.4985161325521,16.1369998545153,55.0426388824195,13.5942497242417,5.96599933342077,34.0400006668642
2018-08-24 19:00:00,37.24762,-127.68579,8,98.747422,89.064792,80.937564,82.266435,78.306777,71.482679,NA,0,37.24762,-127.68579,2018-08-24 19:00:00,16.945,360434.256060211,4739,0.00183598933967228,394,0.133409038186073,-0.0312,36.4985161325521,16.1369998545153,55.0426388824195,13.5942497242417,5.96599933342077,34.0400006668642
2018-08-24 19:40:00,37.24546,-127.6913,8,98.836401,87.875224,80.830953,82.540454,78.875813,72.297562,NA,0,37.24546,-127.6913,2018-08-24 19:40:00,16.945,360434.256060211,4740,0.00183598933967228,394,0.133409038186073,-0.0312,35.9054724477714,16.256999860215,54.6412653431509,13.6842497285164,5.96599933342077,34.0390006668167
2018-08-24 20:00:00,37.24291,-127.69714,8,98.241089,87.165154,82.310909,81.373402,77.116491,70.194835,NA,0,37.24291,-127.69714,2018-08-24 20:00:00,16.94,360434.256060211,4740,0.00183598933967228,395,0.133409038186073,-0.0312,35.9054724477714,16.256999860215,54.6412653431509,13.6842497285164,5.96599933342077,34.0390006668167
2018-08-24 20:40:00,37.24062,-127.70293,8,97.657743,86.531801,81.870857,82.643181,78.666897,71.964423,NA,0,37.24062,-127.70293,2018-08-24 20:40:00,16.94,360434.256060211,4741,0.00251901762991243,395,0.133409038186073,-0.0312,35.9054724477714,16.256999860215,54.6412653431509,13.6842497285164,5.96599933342077,34.0390006668167
2018-08-24 21:00:00,37.23838,-127.70872,8,98.644816,86.536651,81.474139,83.449786,79.663575,72.952463,NA,0,37.23838,-127.70872,2018-08-24 21:00:00,16.928,360434.256060211,4742,0.00251901762991243,396,0.146268397569656,-0.0312,33.5845584742835,16.3959998668171,52.3900859612201,13.778749733005,5.92699933156837,34.0550006675767
2018-08-24 21:40:00,37.23603,-127.71437,8,98.014284,86.019475,80.604555,83.816943,79.966102,73.207092,NA,0,37.23603,-127.71437,2018-08-24 21:40:00,16.951,360434.256060211,4741,0.00251901762991243,396,0.146268397569656,-0.0312,33.5845584742835,16.3959998668171,52.3900859612201,13.778749733005,5.92699933156837,34.0550006675767
2018-08-24 22:00:00,37.23316,-127.7207,8,98.37659,87.517437,81.495689,83.811976,80.119805,73.417917,NA,0,37.23316,-127.7207,2018-08-24 22:00:00,16.929,360434.256060211,4740,0.00247270947862082,397,0.146268397569656,-0.0312,34.0036559597993,16.3729998657247,52.5989670525089,13.7629997322569,5.93299933185335,34.0500006673392
2018-08-24 22:40:00,37.23024,-127.72656,8,98.38668,86.810239,82.091862,83.629817,80.049523,73.547245,NA,0,37.23024,-127.72656,2018-08-24 22:40:00,16.92,360434.256060211,4739,0.00247270947862082,398,0.146268397569656,-0.0312,33.8939667459053,16.3849998662947,52.5408073153053,13.7722497326962,5.93399933190085,34.0500006673392
2018-08-24 23:00:00,37.22697,-127.7327,8,98.792662,87.851067,82.390034,83.500415,79.576425,72.958023,NA,0,37.22697,-127.7327,2018-08-24 23:00:00,16.92,360434.256060211,4738,0.00247270947862082,398,0.146268397569656,-0.0312,33.8939667459053,16.3849998662947,52.5408073153053,13.7722497326962,5.93399933190085,34.0500006673392
2018-08-24 23:40:00,37.22401,-127.7389,8,98.713525,87.603282,81.661129,84.324242,80.509664,73.790677,NA,0,37.22401,-127.7389,2018-08-24 23:40:00,16.896,360434.256060211,4738,0.0137195350114574,399,0.146268397569656,-0.0312,33.8939667459053,16.3849998662947,52.5408073153053,13.7722497326962,5.93399933190085,34.0500006673392
2018-08-25 00:00:00,37.22135,-127.74405,8,100.502389,88.425743,82.353855,84.997985,81.393331,74.801832,NA,0,37.22135,-127.74405,2018-08-25 00:00:00,16.896,360434.256060211,4736,0.0137195350114574,399,0.146268397569656,-0.0312,33.8939667459053,16.3849998662947,52.5408073153053,13.7722497326962,5.93399933190085,34.0500006673392
2018-08-25 00:40:00,37.21782,-127.74994,8,100.517711,87.740072,83.135828,86.501376,83.15815,76.600689,NA,0,37.21782,-127.74994,2018-08-25 00:40:00,16.876,360434.256060211,4733,0.0137195350114574,400,0.146268397569656,-0.0312,33.8939667459053,16.3849998662947,52.5408073153053,13.7722497326962,5.93399933190085,34.0500006673392
2018-08-25 01:00:00,37.21439,-127.75563,8,100.781776,87.176123,83.232291,85.896804,82.383676,75.590889,"ZC",1,37.21439,-127.75563,2018-08-25 01:00:00,16.85,366840.158133901,4730,0.0335754141686275,401,0.152143135666847,-0.0155,33.8939667459053,16.3849998662947,52.5408073153053,13.7722497326962,5.93399933190085,34.0500006673392
2018-08-25 01:00:00,37.21439,-127.75563,8,100.781776,87.176123,83.232291,85.896804,82.383676,75.590889,"ZC",1,37.21439,-127.75563,2018-08-25 01:00:00,16.85,366840.158133901,4730,0.0335754141686275,401,0.152143135666847,-0.0155,33.8939667459053,16.3849998662947,52.5408073153053,13.7722497326962,5.93399933190085,34.0500006673392
2018-08-25 01:40:00,37.2106,-127.76176,8,100.51105,88.530259,82.348911,85.828098,82.417339,75.614493,NA,0,37.2106,-127.76176,2018-08-25 01:40:00,16.85,366840.158133901,4728,0.0335754141686275,401,0.152143135666847,-0.0155,34.1207811900714,16.3159998630173,52.7872060182901,13.7187497301551,5.92699933156837,34.0510006673867
2018-08-25 02:00:00,37.20631,-127.76794,8,100.103699,88.827825,81.915091,85.844471,82.539517,75.809825,NA,0,37.20631,-127.76794,2018-08-25 02:00:00,16.842,366840.158133901,4725,0.00687239880717872,402,0.154805183410645,-0.0155,34.1207811900714,16.3159998630173,52.7872060182901,13.7187497301551,5.92699933156837,34.0510006673867
2018-08-25 02:40:00,37.20232,-127.77394,8,101.535356,91.040558,84.08848,85.970576,82.47678,75.662513,NA,0,37.20232,-127.77394,2018-08-25 02:40:00,16.834,366840.158133901,4722,0.00687239880717872,402,0.154805183410645,-0.0155,34.1207811900714,16.3159998630173,52.7872060182901,13.7187497301551,5.92699933156837,34.0510006673867
2018-08-25 03:00:00,37.19891,-127.77919,8,100.780775,87.969633,82.950634,85.662416,81.894001,75.124531,NA,0,37.19891,-127.77919,2018-08-25 03:00:00,16.829,366840.158133901,4718,0.0115615470322444,403,0.154805183410645,-0.0155,34.1207811900714,16.3159998630173,52.7872060182901,13.7187497301551,5.92699933156837,34.0510006673867
2018-08-25 03:20:00,37.19515,-127.78551,8,101.138847,88.217566,83.356032,85.884159,82.248827,75.570262,NA,0,37.19515,-127.78551,2018-08-25 03:20:00,16.822,366840.158133901,4713,0.012443800488,404,0.154805183410645,-0.0155,34.1207811900714,16.3159998630173,52.7872060182901,13.7187497301551,5.92699933156837,34.0510006673867
2018-08-25 04:00:00,37.19043,-127.79318,8,100.509101,87.173201,81.957526,86.112759,83.301976,76.119216,NA,0,37.19043,-127.79318,2018-08-25 04:00:00,16.82,366840.158133901,4710,0.012443800488,405,0.160445302724838,-0.0155,34.1207811900714,16.3159998630173,52.7872060182901,13.7187497301551,5.92699933156837,34.0510006673867
2018-08-25 04:20:00,37.18734,-127.79938,8,100.138534,86.976508,81.580377,86.111839,82.847489,76.077417,NA,0,37.18734,-127.79938,2018-08-25 04:20:00,16.823,366840.158133901,4706,0.012443800488,405,0.160445302724838,-0.0155,34.1207811900714,16.3159998630173,52.7872060182901,13.7187497301551,5.92699933156837,34.0510006673867
2018-08-25 05:00:00,37.18362,-127.80679,8,102.721905,88.269239,84.592294,86.045854,82.862245,76.17137,NA,0,37.18362,-127.80679,2018-08-25 05:00:00,16.842,366840.158133901,4700,0.0163069875053019,407,0.160445302724838,-0.0155,33.7787607256818,16.3009998623049,53.4044992791693,13.7082497296564,5.92999933171086,34.0470006671967
2018-08-25 05:20:00,37.18036,-127.81451,8,100.373626,87.920312,82.309224,85.32456,81.992894,75.390923,NA,0,37.18036,-127.81451,2018-08-25 05:20:00,16.842,366840.158133901,4705,0.00638778834074849,407,0.160445302724838,-0.0155,33.7787607256818,16.3009998623049,53.4044992791693,13.7082497296564,5.92999933171086,34.0470006671967
2018-08-25 06:00:00,37.17731,-127.82172,8,100.273857,88.372398,81.822684,85.431875,82.152457,75.561966,NA,0,37.17731,-127.82172,2018-08-25 06:00:00,16.854,366840.158133901,4722,0.0119522059596464,407,0.160445302724838,-0.0155,33.7787607256818,16.3009998623049,53.4044992791693,13.7082497296564,5.92999933171086,34.0470006671967
2018-08-25 06:40:00,37.17416,-127.82956,8,100.165254,88.093388,82.227054,85.336678,81.769561,74.982527,NA,0,37.17416,-127.82956,2018-08-25 06:40:00,16.853,366840.158133901,4737,0.0119522059596464,409,0.160445302724838,-0.0155,33.7787607256818,16.3009998623049,53.4044992791693,13.7082497296564,5.92999933171086,34.0470006671967
2018-08-25 07:00:00,37.17146,-127.83649,8,100.476767,87.316164,82.694129,86.151329,82.908853,76.237048,NA,0,37.17146,-127.83649,2018-08-25 07:00:00,16.851,373279.512107707,4744,0.00640735306625007,410,0.161449089646339,-0.0155,33.7787607256818,16.3009998623049,53.4044992791693,13.7082497296564,5.92999933171086,34.0470006671967
2018-08-25 07:20:00,37.16846,-127.84379,8,100.958119,88.538655,83.441727,85.815353,82.527584,75.837523,NA,0,37.16846,-127.84379,2018-08-25 07:20:00,16.851,373279.512107707,4740,0.00640735306625007,410,0.161449089646339,-0.0155,33.7787607256818,16.3009998623049,53.4044992791693,13.7082497296564,5.92999933171086,34.0470006671967
2018-08-25 08:00:00,37.16563,-127.85091,8,99.990782,87.366878,82.200043,85.819943,82.591671,75.954247,NA,0,37.16563,-127.85091,2018-08-25 08:00:00,16.841,377881.581053306,4740,0.0139945833891125,410,0.167131692171097,-0.0155,34.1196577948892,16.27099986088,53.8424654931647,13.6862497286114,5.93199933180586,34.0460006671492
2018-08-25 08:20:00,37.16331,-127.85705,8,99.900788,87.790574,81.65225,85.281296,82.055545,75.322304,NA,0,37.16331,-127.85705,2018-08-25 08:20:00,16.828,377881.581053306,4734,0.0139945833891125,412,0.167131692171097,-0.0155,34.1196577948892,16.27099986088,53.8424654931647,13.6862497286114,5.93199933180586,34.0460006671492
2018-08-25 09:00:00,37.16039,-127.86417,8,100.374292,89.198579,82.438062,84.729433,81.153516,74.412105,NA,0,37.16039,-127.86417,2018-08-25 09:00:00,16.828,377881.581053306,4728,0.0139945833891125,412,0.167131692171097,-0.0155,34.1196577948892,16.27099986088,53.8424654931647,13.6862497286114,5.93199933180586,34.0460006671492
2018-08-25 09:20:00,37.15775,-127.87009,8,100.692141,89.014514,83.443353,85.35756,81.973967,75.441407,NA,0,37.15775,-127.87009,2018-08-25 09:20:00,16.824,377881.581053306,4728,0.00915744715752678,412,0.167131692171097,-0.0155,32.2108840306296,16.447999869287,49.9983615432604,13.8092497344536,5.89299932995345,34.0550006675767
2018-08-25 10:00:00,37.15457,-127.87659,8,100.946123,89.342008,83.88194,85.032553,81.332985,74.745709,NA,0,37.15457,-127.87659,2018-08-25 10:00:00,16.834,377881.581053306,4721,0.00915744715752678,414,0.159000769257545,-0.0155,32.2108840306296,16.447999869287,49.9983615432604,13.8092497344536,5.89299932995345,34.0550006675767
2018-08-25 10:20:00,37.15164,-127.88245,8,101.318535,89.674287,82.869081,84.31408,80.589252,73.98368,NA,0,37.15164,-127.88245,2018-08-25 10:20:00,16.834,377881.581053306,4714,0.00915744715752678,414,0.159000769257545,-0.0155,33.423005213377,16.4019998671021,50.601549522851,13.7922497336462,5.96299933327828,34.0620006679092
2018-08-25 11:00:00,37.14805,-127.88826,8,100.566656,88.75063,82.560466,85.275529,81.513136,75.010727,NA,0,37.14805,-127.88826,2018-08-25 11:00:00,16.825,377881.581053306,4715,0.00344923375095443,414,0.159000769257545,-0.0155,34.4722218703893,16.2089998579351,51.6790733788381,13.6469997267472,5.96099933318328,34.0600006678142
2018-08-25 11:20:00,37.14492,-127.89371,8,100.777705,89.296871,82.759539,85.526083,82.169111,75.668208,NA,0,37.14492,-127.89371,2018-08-25 11:20:00,16.85,377881.581053306,4708,0.00344923375095443,415,0.159000769257545,-0.0155,34.4722218703893,16.2089998579351,51.6790733788381,13.6469997267472,5.96099933318328,34.0600006678142
2018-08-25 12:00:00,37.14151,-127.89934,8,100.020446,88.266518,83.068061,84.868781,81.259627,75.174033,NA,0,37.14151,-127.89934,2018-08-25 12:00:00,16.83,377881.581053306,4704,0.00344923375095443,416,0.159000769257545,-0.0155,34.4722218703893,16.2089998579351,51.6790733788381,13.6469997267472,5.96099933318328,34.0600006678142
2018-08-25 12:20:00,37.13882,-127.90384,8,100.481905,88.761887,82.09957,86.145458,83.311421,76.629417,NA,0,37.13882,-127.90384,2018-08-25 12:20:00,16.83,377881.581053306,4700,0.0042278843602188,416,0.159000769257545,-0.0226,34.4722218703893,16.2089998579351,51.6790733788381,13.6469997267472,5.96099933318328,34.0600006678142
2018-08-25 13:00:00,37.13577,-127.9079,8,99.25195,87.642515,81.061005,84.12847,81.488377,73.933924,NA,0,37.13577,-127.9079,2018-08-25 13:00:00,16.812,377881.581053306,4703,0.0042278843602188,417,0.159000769257545,-0.0226,34.4722218703893,16.2089998579351,51.6790733788381,13.6469997267472,5.96099933318328,34.0600006678142
2018-08-25 13:20:00,37.13251,-127.91232,8,100.031968,88.75209,81.32714,84.209571,80.934566,73.996431,NA,0,37.13251,-127.91232,2018-08-25 13:20:00,16.833,377881.581053306,4700,0.0127498520748528,417,0.159000769257545,-0.0226,34.4722218703893,16.2089998579351,51.6790733788381,13.6469997267472,5.96099933318328,34.0600006678142
