"dateTime","TOL_25","TOL_31.5","TOL_40","TOL_50","TOL_63","TOL_80","TOL_100","TOL_125","TOL_160","TOL_200","TOL_250","TOL_315","TOL_400","TOL_500","TOL_630","TOL_800","TOL_1000","TOL_1250","TOL_1600","TOL_2000","TOL_2500","TOL_3150","TOL_4000","TOL_5000","TOL_6300","TOL_8000","TOL_10000","TOL_12500","TOL_16000","TOL_20000"
2018-08-24 07:20:00,85.882526,87.905259,90.717279,94.317934,94.7209,95.751469,93.573318,88.470945,85.493191,85.789941,85.29288,84.423601,84.772833,85.38175,86.437116,86.330947,86.524336,86.304408,85.661496,84.802653,83.878064,83.275232,82.388498,81.290573,80.46909,79.796098,78.999654,78.170631,77.522667,74.710004
2018-08-24 07:40:00,86.663927,88.041734,90.669879,94.271546,95.268025,95.793829,92.290092,85.80057,83.214868,83.10773,82.168196,82.814008,83.452477,84.392381,85.426243,85.699379,86.034918,85.880759,85.291222,84.532453,83.83584,83.196088,82.314131,81.264017,80.362608,79.668531,78.881221,78.003017,77.386875,74.555848
2018-08-24 08:00:00,86.409798,85.761155,87.349967,89.775622,90.741526,92.693258,91.249466,84.011809,81.537186,81.558489,81.872236,82.383773,83.378282,84.361754,85.231493,85.929016,86.135852,86.112422,85.726802,84.971298,84.273195,83.761084,82.949387,81.94516,81.092212,80.428453,79.672049,78.794991,78.15,75.25203
2018-08-24 08:20:00,85.687589,86.821366,87.284785,90.51298,90.640653,92.639819,91.524394,83.538299,81.198943,80.846116,81.07189,81.728041,82.92185,83.719056,84.774845,85.270967,85.485803,85.508899,85.062322,84.267062,83.549368,82.902714,82.052142,80.940371,80.048156,79.363767,78.609505,77.701156,77.098889,74.210513
2018-08-24 08:40:00,86.176651,86.067864,89.849085,90.453275,91.439353,95.59021,93.198176,85.517518,83.366321,82.054971,82.624923,82.642832,83.540031,84.403566,85.131947,85.644898,85.9053,85.815259,85.454273,84.784449,84.079182,83.537972,82.699064,81.657691,80.772678,80.169276,79.366903,78.519636,77.893451,75.02059
2018-08-24 09:00:00,85.207755,89.428418,89.332477,90.313292,89.315194,92.420774,89.224449,85.002173,84.855789,83.674976,86.193228,83.650928,83.70162,84.105997,84.749221,85.315273,85.387278,85.339895,84.891693,84.082329,83.274932,82.546412,81.744184,80.572632,79.597274,78.935488,78.141822,77.311477,76.651896,73.86562
2018-08-24 09:20:00,87.372551,89.926451,92.14841,91.170094,88.678127,91.474298,89.347189,86.911246,86.981455,85.514813,86.217084,84.017426,84.521383,85.295444,85.879642,86.272386,86.521082,86.618823,86.185684,85.496706,84.798509,84.032077,83.199062,82.232288,81.322239,80.667972,79.950303,79.079228,78.464266,75.557923
2018-08-24 09:40:00,89.136918,92.356958,97.550441,94.214787,91.990009,92.323456,92.165285,88.82795,86.902558,87.042034,86.731107,84.311518,84.21558,85.123485,85.346654,85.795271,85.282917,85.193751,84.966301,84.546877,83.465724,82.518818,81.438041,80.117371,78.873009,77.967595,77.189577,76.263365,75.676328,72.920202
2018-08-24 10:00:00,85.647056,90.329843,94.495086,93.270634,89.659952,91.503703,92.534158,88.359436,86.237104,86.26191,85.847803,84.333604,85.592976,85.726076,86.624626,85.815595,85.745089,85.711159,84.781315,84.031429,82.232067,81.761367,80.604081,79.237139,77.995524,77.174816,76.398401,75.487771,74.942326,72.121189
2018-08-24 10:20:00,84.929244,89.657333,95.067168,96.514197,94.39052,92.674949,94.80119,87.705954,85.847725,86.466192,84.142458,83.044635,83.7594,84.713081,85.183399,85.640676,85.602904,85.688086,85.127913,84.564711,83.163765,82.587278,81.709912,80.381844,79.434987,78.593673,77.766175,76.981813,76.407509,73.604513
2018-08-24 10:40:00,88.378387,89.806742,98.034435,94.714345,92.654121,94.303845,102.179641,90.423044,89.554726,91.93074,84.013837,82.587087,82.541564,82.573036,83.290953,83.744255,83.92846,84.015156,83.293469,82.594292,81.812943,80.757165,79.441352,78.152566,76.801424,75.694254,74.837751,73.935009,73.393923,70.672766
2018-08-24 11:00:00,86.168302,88.442486,91.304459,93.994282,91.383592,94.88875,106.190936,91.083596,90.711228,94.611614,84.169187,83.830395,84.03181,84.531677,85.181352,85.808166,85.923154,85.860642,85.534983,84.799554,84.180452,83.661127,82.94182,82.047753,81.194503,80.672541,80.028697,79.215492,78.698228,75.87452
2018-08-24 11:20:00,86.167174,89.214823,91.528665,95.07865,92.844895,92.449741,103.757975,90.111353,89.988341,97.233652,87.418638,85.552839,85.210759,85.812463,85.944433,86.388001,86.342525,85.966297,85.43615,84.706122,83.66034,83.09159,82.160966,81.008767,80.028172,79.287213,78.579935,77.728092,77.178965,74.343721
2018-08-24 11:40:00,83.561439,85.393048,90.163487,90.512471,88.935388,87.416408,91.470959,85.259964,82.240573,82.988822,80.436092,81.156986,82.476343,83.262124,84.058156,84.500817,84.545323,84.507499,84.045072,83.373708,82.587252,81.993287,81.214783,80.194182,79.349665,78.755774,78.064149,77.209091,76.618804,73.820926
2018-08-24 12:00:00,83.936704,85.061248,87.975385,89.584543,88.237916,87.791672,94.786986,84.115673,81.531771,81.739698,80.328913,81.221084,82.361779,83.219453,84.112058,84.664369,84.707172,84.641948,84.214313,83.499908,82.679896,82.128541,81.293232,80.283945,79.419979,78.761533,77.986921,77.156217,76.572362,73.799238
2018-08-24 12:20:00,83.060795,83.808994,86.613477,88.678085,88.763334,88.839316,101.442128,82.712512,81.050823,85.518642,80.420497,80.831423,81.863842,82.756487,83.62763,84.095052,84.304802,84.22119,83.677245,82.775813,81.876434,81.169685,80.253688,79.084151,78.066158,77.304162,76.53687,75.672949,75.108365,72.298901
2018-08-24 12:40:00,84.272136,84.445201,86.641963,88.921193,88.592702,90.393987,99.584543,82.371434,80.848864,83.820214,80.640893,81.588901,82.591247,83.729473,84.441491,85.103817,85.188242,85.210266,84.68649,83.822188,83.088642,82.409637,81.590524,80.552123,79.612675,78.913748,78.17348,77.357834,76.732181,73.975392
2018-08-24 13:00:00,84.021172,85.092372,88.324587,89.085356,88.718265,88.336151,95.256846,84.072083,82.030968,87.83343,81.919183,82.476973,83.789593,84.220026,84.77109,85.196995,85.393238,85.266017,84.969895,83.96238,83.145259,82.548231,81.681953,80.505254,79.587206,78.893724,78.09961,77.220851,76.661676,73.833635
2018-08-24 13:20:00,84.531784,86.360865,87.513399,88.282212,88.221646,93.623366,101.251741,82.437031,81.616782,86.124883,80.919557,81.955933,83.197826,83.638988,84.225335,84.712085,84.966514,84.962555,84.513237,83.613208,82.791801,82.045367,81.323612,80.263155,79.234568,78.373402,77.582334,76.747807,76.146695,73.351387
2018-08-24 13:40:00,85.16964,85.997029,88.310825,89.281039,88.584213,87.16024,89.894833,82.150169,81.3016,82.066314,80.662716,81.465582,82.161573,83.117851,83.732311,84.148978,84.477073,84.347843,83.935486,83.32828,82.585916,81.826078,80.989276,79.854032,78.952153,78.20378,77.414091,76.592411,75.9853,73.224959
2018-08-24 14:00:00,83.482727,85.416114,88.246595,89.211227,88.280517,87.540113,92.627094,81.979786,80.356498,81.93306,79.751679,80.221873,81.320081,82.280892,82.776488,83.137924,83.340663,83.141314,82.767693,82.104958,81.203864,80.491988,79.528325,78.264208,77.287295,76.523557,75.646154,74.820944,74.339863,71.519578
2018-08-24 14:20:00,85.218995,86.013632,89.595377,90.310272,88.906256,88.486846,88.355258,81.553733,79.346917,79.60292,79.199298,79.699118,81.139712,81.824382,82.467641,82.871647,83.049152,82.936996,82.358057,81.819391,80.904133,80.110556,79.1983,78.001561,76.960622,76.231539,75.355401,74.575031,73.997103,71.294922
2018-08-24 14:40:00,83.60706,84.759689,87.793136,88.923625,87.605485,87.558973,91.265361,82.789385,80.665615,83.569417,80.304903,80.357629,81.284662,82.388997,82.499431,82.796997,82.875813,82.695271,82.198953,81.522053,80.591691,79.876149,78.885575,77.766623,76.812231,75.992301,75.178001,74.294812,73.748432,71.008946
2018-08-24 15:00:00,82.771082,84.393679,87.199069,88.374728,87.656594,88.597789,92.580477,83.102854,81.588339,89.003564,79.919258,80.19533,81.729768,82.088429,81.659115,81.869387,82.013027,81.718061,81.193493,80.434977,79.428865,78.502247,77.397759,76.035272,74.895065,74.110453,73.235162,72.37885,71.804743,69.083491
2018-08-24 15:20:00,83.990189,85.507104,86.708697,88.063032,87.719489,88.333881,88.0985,81.434687,79.178463,78.35695,77.950528,78.967717,80.150907,81.151824,81.818625,82.432793,82.605599,82.40299,81.965126,81.295064,80.35644,79.557886,78.516316,77.311375,76.317708,75.481017,74.644389,73.795325,73.220922,70.561618
2018-08-24 15:40:00,85.589321,85.659168,86.505966,88.152921,87.129098,91.604334,88.724897,80.953013,78.946239,78.889759,79.029082,79.933663,81.383209,82.66909,83.481063,84.08719,84.349181,84.113763,83.692674,83.146203,82.375893,81.721986,80.900919,79.797424,78.937101,78.240846,77.503736,76.619964,76.123753,73.319254
2018-08-24 16:00:00,87.208434,86.820935,88.196307,88.874595,88.060399,87.459395,89.56332,81.518516,79.515605,83.643158,79.473958,80.230863,81.135795,82.529406,83.226281,83.785368,84.015403,83.888131,83.463616,82.78344,81.917676,81.110745,80.062939,78.889555,77.820639,77.001007,76.165526,75.250853,74.706266,71.996533
2018-08-24 16:20:00,85.599912,86.301142,87.543947,88.388647,87.778121,86.906197,91.564804,81.924022,81.775401,87.130979,80.230903,80.609001,81.533872,82.697653,83.255549,83.694137,83.931514,83.756292,83.345332,82.551498,81.697949,80.979589,80.029347,78.818883,77.701009,76.900147,76.060474,75.135312,74.566538,71.854203
2018-08-24 16:40:00,85.676982,86.893665,87.573629,87.589535,87.740209,86.923744,92.857235,83.619079,81.879854,84.227283,80.771458,80.920416,81.886628,82.458402,83.090083,83.694646,83.813057,83.722949,83.277367,82.611415,81.724328,80.935336,80.020338,78.800849,77.773217,76.986014,76.176074,75.310378,74.764915,71.993305
2018-08-24 17:00:00,86.464124,86.766006,87.647519,87.900707,87.468991,86.500409,85.19878,81.753091,80.259756,79.810068,80.35881,80.933727,82.032068,83.114434,83.767706,84.151004,84.456879,84.334142,83.961967,83.306402,82.548738,81.793785,80.891316,79.780193,78.800549,78.128147,77.357293,76.506108,75.918816,73.183035
2018-08-24 17:20:00,83.845569,86.097861,87.980484,88.408453,87.52912,87.81591,85.411623,80.686869,79.652718,80.52405,80.185245,80.541232,81.700016,82.730068,83.338391,83.62346,83.95656,83.89329,83.428358,82.706227,81.834004,80.972644,80.061194,78.795893,77.77858,77.012627,76.181692,75.296229,74.822265,72.019702
2018-08-24 17:40:00,85.427974,87.01674,88.269156,88.957308,88.93459,88.359851,92.039002,81.918025,81.089591,84.511862,80.597808,81.3145,82.109427,82.999824,83.629026,83.960236,84.248751,84.162654,83.675232,82.921168,82.084938,81.29583,80.303508,78.943489,77.886749,77.08633,76.218505,75.387199,74.819492,72.056255
2018-08-24 18:00:00,84.974582,85.634686,89.135606,89.687718,88.062557,89.963291,94.664463,82.514129,81.44672,89.010405,82.049768,82.443813,82.746235,83.633766,84.401209,84.475461,84.740452,84.668962,84.227985,83.52479,82.689379,82.051843,81.080155,79.900464,78.91324,78.112423,77.344033,76.47566,75.959579,73.210283
2018-08-24 18:20:00,85.969108,86.72528,88.485009,88.255036,89.023677,87.775787,92.493348,82.089362,82.646588,86.595553,81.24356,82.004632,82.705973,83.530444,84.397513,84.510606,84.779416,84.802492,84.305977,83.660548,82.849235,82.160872,81.288094,80.059346,79.112344,78.336119,77.570183,76.667973,76.151426,73.339927
2018-08-24 18:40:00,86.581394,87.660698,88.86669,90.222278,89.347754,87.953673,85.792088,81.398845,80.514105,79.995981,79.895399,80.992685,82.029721,83.288639,84.30891,84.49693,84.748403,84.677043,84.307749,83.612952,82.843537,82.216288,81.29278,80.183111,79.243654,78.569515,77.801055,76.943707,76.379323,73.499156
2018-08-24 19:00:00,87.299246,86.776175,88.641959,89.464733,89.064792,87.097847,85.391405,80.937564,80.310297,79.588769,79.649176,80.234925,81.332523,82.315531,83.286177,83.34119,83.551514,83.591597,83.073439,82.266435,81.478018,80.681255,79.603014,78.306777,77.251264,76.494474,75.607935,74.797081,74.264244,71.482679
2018-08-24 19:20:00,85.395726,86.128978,87.551673,88.467903,88.016795,87.408882,86.355572,81.233757,80.187864,79.925136,79.15034,80.338285,80.99118,82.039433,82.823383,82.919048,83.235525,83.20201,82.875766,81.83736,81.04148,80.295075,79.072219,77.786366,76.727329,75.895703,75.133983,74.213098,73.678691,70.820651
2018-08-24 19:40:00,85.467154,85.848764,85.966321,87.330788,87.875224,87.197257,92.112819,80.830953,81.142639,83.003077,80.401713,81.623848,81.91121,82.845993,83.273884,83.528325,83.7435,83.6042,83.25408,82.540454,81.648344,80.989095,80.091747,78.875813,77.995523,77.293508,76.534408,75.658691,75.169923,72.297562
2018-08-24 20:00:00,83.999456,84.313036,86.220955,87.505657,87.165154,88.410147,88.878042,82.310909,81.421724,85.800056,79.69611,80.423239,81.661981,82.028442,82.612801,82.497378,82.725315,82.690222,82.224235,81.373402,80.434802,79.696169,78.504323,77.116491,76.056626,75.224832,74.374448,73.487658,72.937178,70.194835
2018-08-24 20:20:00,85.055633,84.946011,86.640283,87.811369,87.253364,88.415465,86.54382,81.78255,79.182597,79.014687,79.029198,79.940265,80.819739,81.704276,82.544669,82.70306,82.883703,82.977094,82.59834,81.655735,80.748135,79.993002,78.776156,77.394662,76.344927,75.422816,74.61547,73.703328,73.180446,70.325606
2018-08-24 20:40:00,82.998478,84.111551,85.986925,87.400526,86.531801,86.539317,85.899133,81.870857,79.455122,79.15955,79.190602,79.979216,81.309918,82.507164,83.398905,83.643122,83.757302,83.920461,83.434493,82.643181,81.77085,81.054525,79.984565,78.666897,77.612028,76.910022,76.07343,75.213484,74.716122,71.964423
2018-08-24 21:00:00,83.267276,85.089229,85.94063,87.036242,86.536651,86.175714,91.311464,81.474139,80.181864,80.498507,80.120271,81.289201,82.389199,83.403537,84.05391,84.288271,84.522378,84.522507,84.169209,83.449786,82.684897,81.852027,80.926978,79.663575,78.660535,77.922832,77.145325,76.328128,75.774325,72.952463
2018-08-24 21:20:00,83.191023,84.712405,86.374113,87.401657,86.54005,86.230232,93.218203,80.956208,80.105253,83.548532,80.656923,81.617235,83.063265,84.296508,84.535754,84.674833,84.767671,84.674309,84.414667,83.565603,82.75832,82.009524,81.013737,79.748622,78.713388,77.932314,77.18437,76.320979,75.807388,72.987733
2018-08-24 21:40:00,83.004656,85.085349,85.404674,87.477191,86.019475,86.319789,84.126655,80.604555,79.192779,79.330652,80.24957,81.37571,83.069704,83.88416,84.700667,84.863376,84.945288,84.928964,84.523073,83.816943,82.94942,82.253751,81.185023,79.966102,78.890378,78.137334,77.370706,76.501541,75.983974,73.207092
2018-08-24 22:00:00,84.310202,84.359572,85.8884,88.12107,87.517437,86.036047,86.69599,81.495689,79.742434,79.455393,79.933134,81.163594,82.675742,83.708545,84.34515,84.738282,84.950687,84.943085,84.495898,83.811976,83.053228,82.277143,81.327527,80.119805,79.125167,78.438485,77.629658,76.75946,76.216522,73.417917
2018-08-24 22:20:00,84.285298,85.040383,85.914852,88.427256,87.255004,87.570586,92.739908,81.437323,79.890606,83.272221,79.973269,80.854162,82.236871,83.446129,83.951359,84.360178,84.443811,84.481163,84.075103,83.314669,82.537796,81.783042,80.783463,79.591448,78.631548,77.873716,77.109359,76.257038,75.703043,72.937299
2018-08-24 22:40:00,84.816784,84.43305,85.742625,87.877621,86.810239,87.309171,86.172871,82.091862,80.162016,81.381158,80.236325,81.33519,82.938074,83.79889,84.212086,84.661389,84.743864,84.6793,84.211797,83.629817,82.847098,82.150589,81.175997,80.049523,79.201818,78.490491,77.799891,76.896347,76.354963,73.547245
2018-08-24 23:00:00,83.561561,84.948767,87.467845,90.373694,87.851067,87.549487,85.470666,82.390034,80.657399,79.989188,80.895639,81.753408,83.011529,83.809752,84.27126,84.582289,84.572708,84.551028,84.107415,83.500415,82.627846,81.900627,80.812255,79.576425,78.660407,77.909868,77.099374,76.307278,75.788148,72.958023
2018-08-24 23:20:00,84.139778,85.019436,87.090012,88.759398,87.7172,86.386894,84.274576,81.334589,79.964895,79.685295,80.27556,81.299431,82.966258,84.000423,84.585809,85.20022,85.338741,85.234778,84.669276,84.096387,83.345641,82.573712,81.549054,80.376167,79.370207,78.605702,77.878489,77.067702,76.5888,73.738833
2018-08-24 23:40:00,84.651811,85.290583,86.923091,88.755288,87.603282,86.897765,84.23348,81.661129,80.497833,80.173189,80.896693,81.843105,83.135516,84.249432,84.859738,85.395226,85.510016,85.407653,84.954695,84.324242,83.530191,82.736842,81.706665,80.509664,79.514376,78.770375,77.955452,77.097657,76.564066,73.790677
2018-08-25 00:00:00,86.347267,91.078146,92.041655,89.508513,88.425743,87.781232,86.195466,82.353855,80.478011,80.755206,80.87861,81.877794,83.476511,84.609191,85.371445,85.946394,86.024336,86.072058,85.631598,84.997985,84.281253,83.553048,82.548193,81.393331,80.462177,79.757702,78.994693,78.16937,77.592059,74.801832
2018-08-25 00:20:00,84.718646,86.864506,89.705207,89.148018,88.900301,89.359632,86.996487,83.362082,82.516538,82.717712,82.372578,83.651653,84.851281,85.6461,86.225524,86.723579,86.888259,86.860194,86.591184,85.988755,85.313139,84.617285,83.692745,82.543804,81.639445,80.932834,80.2469,79.38246,78.832159,75.97541
2018-08-25 00:40:00,85.44207,86.086681,87.917684,89.873546,87.740072,86.723764,88.714892,83.135828,82.566764,82.957422,82.998135,84.231643,85.507547,86.575914,86.892382,87.252764,87.457836,87.451908,87.102673,86.501376,85.830292,85.196734,84.337318,83.15815,82.276126,81.575338,80.824992,80.001461,79.463607,76.600689
2018-08-25 01:00:00,86.644962,87.49021,90.147746,90.81279,87.176123,86.412447,91.546131,83.232291,82.014723,83.424501,82.202569,83.287184,84.720328,85.869437,86.203089,86.869469,86.944506,86.931992,86.557741,85.896804,85.168995,84.550629,83.5902,82.383676,81.47143,80.710321,79.986421,79.095382,78.550925,75.590889
2018-08-25 01:20:00,84.993932,86.823155,87.092441,88.789482,87.419105,86.82617,87.051123,81.851233,80.739954,81.250687,81.607698,82.76787,84.402508,85.459076,86.006634,86.452298,86.741233,86.760937,86.40847,85.771242,85.047564,84.363514,83.341904,82.227662,81.277807,80.537727,79.816317,78.848726,78.261548,75.409941
2018-08-25 01:40:00,86.437556,87.961917,89.418448,89.80102,88.530259,87.893193,89.676234,82.348911,81.908414,82.358695,82.257188,83.030388,84.464002,85.307218,86.243548,86.627538,86.804659,86.80579,86.406135,85.828098,85.168283,84.45924,83.541864,82.417339,81.519822,80.788961,79.976801,79.115946,78.48555,75.614493
2018-08-25 02:00:00,85.928235,87.152438,88.333016,88.700992,88.827825,87.717218,85.67359,81.915091,81.104571,81.437014,81.899768,83.141508,84.368206,85.544212,86.187403,86.707773,86.885892,86.800178,86.503414,85.844471,85.23748,84.586439,83.647675,82.539517,81.619399,80.923547,80.15206,79.311771,78.625633,75.809825
2018-08-25 02:20:00,86.685775,87.402655,89.687852,89.905042,89.690078,87.602529,87.92727,84.521059,84.071055,84.209358,84.050979,84.493579,85.316425,86.292814,86.84851,87.158875,87.261513,87.277054,86.794968,86.29902,85.59285,84.924246,84.097256,82.972987,82.120422,81.385544,80.639301,79.765805,79.113934,76.26163
2018-08-25 02:40:00,85.786694,87.655926,91.848507,91.51752,91.040558,89.068088,89.254906,84.08848,83.939022,86.40316,84.394688,85.372807,86.03548,86.673057,87.078704,87.223975,87.268736,87.002729,86.572311,85.970576,85.137087,84.479873,83.557158,82.47678,81.549508,80.846494,80.048455,79.18241,78.565947,75.662513
2018-08-25 03:00:00,86.86812,87.063626,90.503324,91.838896,87.969633,88.211247,86.552391,82.950634,83.098882,84.056844,84.035419,85.061858,86.279428,87.543164,86.984906,87.19082,86.864081,86.688153,86.236453,85.662416,84.73182,83.99957,83.018898,81.894001,80.932312,80.18669,79.462509,78.564216,77.98016,75.124531
2018-08-25 03:20:00,86.414764,87.371892,90.589388,91.390051,88.217566,88.701811,88.665764,83.356032,83.424027,83.969658,84.545641,84.209443,86.641175,87.011054,87.215402,87.566065,87.497202,87.018741,86.558075,85.884159,85.035097,84.277077,83.377525,82.248827,81.36394,80.659918,79.896868,79.013537,78.438286,75.570262
2018-08-25 03:40:00,86.122892,87.739441,88.847627,89.199082,87.592362,86.549555,91.366775,81.692937,81.747122,82.611348,81.910882,82.698352,84.67422,85.055165,85.819153,86.392079,86.616898,86.500316,86.031867,85.454765,84.688896,84.026429,83.014748,81.969452,81.242312,81.907909,85.137596,86.154876,82.684451,76.818765
2018-08-25 04:00:00,86.627223,87.008597,90.283951,89.642371,87.173201,87.111027,88.099188,81.957526,81.873545,82.645228,82.5453,83.242558,84.71839,85.815862,86.52958,86.953559,87.301964,87.30806,86.875905,86.112759,85.328528,84.77182,83.996452,83.301976,82.184704,81.171337,80.403326,79.524863,78.975042,76.119216
2018-08-25 04:20:00,86.764085,86.796336,88.279014,88.630804,86.976508,86.553318,86.640552,81.580377,81.351241,82.272983,82.458999,83.453217,84.876078,86.002495,86.620937,87.086809,87.244981,87.308324,86.835163,86.111839,85.349104,84.759768,83.870928,82.847489,81.993029,81.191957,80.454253,79.590287,78.953149,76.077417
2018-08-25 04:40:00,88.842133,87.957282,88.416991,89.48289,88.734813,87.821338,92.98583,82.544371,81.267023,82.9393,82.34967,83.3101,84.823258,85.874208,86.51217,87.087026,87.369511,87.310007,86.820318,86.09913,85.371561,84.811863,83.885767,82.833909,81.938875,81.201341,80.474128,79.608262,78.979506,76.124809
2018-08-25 05:00:00,87.158842,87.052434,89.333344,90.430656,88.269239,88.048846,98.235363,84.592294,83.188696,86.066492,83.143923,83.947149,85.920366,86.008523,86.674566,87.104288,87.240887,87.221821,86.711687,86.045854,85.317194,84.711651,83.904338,82.862245,81.949472,81.238883,80.471292,79.648632,79.049793,76.17137
2018-08-25 05:20:00,88.411964,87.423296,88.202318,90.341761,87.920312,87.612381,88.137054,82.309224,81.516731,82.855364,82.206154,83.101749,84.391116,85.301813,85.936321,86.48394,86.626962,86.716301,86.18235,85.32456,84.657851,84.065553,83.140931,81.992894,81.146893,80.379292,79.621313,78.78403,78.177003,75.390923
2018-08-25 05:40:00,87.081394,86.694429,88.886829,92.373838,89.274735,87.049997,85.084692,81.627852,81.156729,81.34664,82.173461,82.773698,84.432593,84.898848,85.576375,86.045858,86.287884,86.292623,85.727285,84.917768,84.073505,83.39547,82.446993,81.337371,80.341373,79.613678,78.816794,78.006436,77.419399,74.562112
2018-08-25 06:00:00,88.460645,87.63294,88.48398,90.603394,88.372398,86.792978,85.801947,81.822684,81.237536,81.340806,81.920588,82.72481,84.568815,85.097683,85.985943,86.439445,86.688581,86.657966,86.100666,85.431875,84.636912,84.097913,83.221852,82.152457,81.235617,80.494322,79.795852,78.915573,78.333033,75.561966
2018-08-25 06:20:00,87.911347,88.104944,90.686729,91.724467,88.41304,87.424334,85.338463,83.025722,82.118496,82.373403,82.795158,83.389047,84.675521,85.401652,86.009446,86.502655,86.582057,86.547426,86.020604,85.385223,84.522838,83.860485,83.00265,81.877046,80.923396,80.203455,79.4777,78.623542,78.04863,75.252466
2018-08-25 06:40:00,87.301573,88.144762,89.021442,89.995801,88.093388,86.763989,85.081998,82.227054,82.064697,81.452094,82.130748,83.108802,84.432619,85.168939,85.998873,86.426514,86.557508,86.46723,86.080224,85.336678,84.531588,83.849141,82.897084,81.769561,80.759473,80.038368,79.265515,78.474345,77.90046,74.982527
2018-08-25 07:00:00,87.787902,88.434759,89.908723,89.163201,87.316164,86.833336,84.469324,82.694129,82.14368,82.099124,82.967981,84.019218,85.135425,85.906893,86.776282,87.178479,87.294382,87.168972,86.86226,86.151329,85.411218,84.825319,83.963534,82.908853,81.91551,81.26254,80.508951,79.679062,79.071754,76.237048
2018-08-25 07:20:00,88.451968,89.710252,90.409621,91.035287,88.538655,88.057076,86.364852,83.441727,83.362654,83.607222,84.341659,84.528248,85.608676,86.235645,86.504009,87.006301,87.057103,86.884,86.553941,85.815353,85.040295,84.402647,83.623632,82.527584,81.646196,80.911981,80.154216,79.310486,78.720742,75.837523
2018-08-25 07:40:00,88.142492,88.149179,89.667963,91.108405,87.675101,88.465539,85.986991,82.946452,82.067867,82.54532,82.732226,83.745756,84.844806,85.691957,86.366677,86.835096,86.831681,86.632123,86.232717,85.53354,84.747394,84.140482,83.36406,82.300576,81.250514,80.597179,79.881135,79.044793,78.479865,75.571155
2018-08-25 08:00:00,87.799091,87.49783,88.523134,89.612746,87.366878,86.662626,83.730661,82.200043,81.369709,81.636764,82.125214,83.152304,84.605969,85.547545,86.246649,86.863296,86.952785,86.819066,86.522481,85.819943,85.044157,84.442442,83.663461,82.591671,81.682707,81.022689,80.273071,79.363933,78.786544,75.954247
2018-08-25 08:20:00,88.326715,88.190674,88.425308,90.289395,87.790574,86.76016,83.495951,81.65225,80.97437,81.305039,81.821147,82.842411,84.387855,85.078959,85.660851,86.374795,86.546327,86.458303,85.886525,85.281296,84.438124,83.87501,83.067843,82.055545,81.084565,80.360487,79.656198,78.83721,78.204698,75.322304
2018-08-25 08:40:00,89.212954,89.842948,90.039875,90.175552,87.678771,86.760215,83.891397,82.558128,81.822724,81.13761,81.436133,82.491126,83.90243,84.760414,85.355252,85.950758,86.160513,85.82909,85.413879,84.638663,83.867395,83.166551,82.269817,81.161641,80.218805,79.476822,78.77704,77.88183,77.335919,74.525152
2018-08-25 09:00:00,87.331315,88.797409,89.423052,91.021747,89.198579,87.846261,84.948848,82.438062,82.192547,82.096372,82.448421,83.283942,84.660197,85.453936,85.641025,86.155864,86.342093,86.009551,85.49426,84.729433,83.884776,83.200569,82.248065,81.153516,80.161179,79.359398,78.648277,77.792391,77.237027,74.412105
2018-08-25 09:20:00,90.161023,89.323396,90.15615,90.963197,89.014514,88.678221,85.062285,83.443353,82.454862,82.141507,82.459765,83.292646,84.705555,85.377679,86.03885,86.476758,86.637876,86.398118,86.037368,85.35756,84.555968,83.869498,83.137491,81.973967,81.068615,80.352345,79.653564,78.796796,78.25414,75.441407
2018-08-25 09:40:00,87.857578,87.812086,90.199653,90.114548,89.245031,88.195688,85.71999,84.414895,83.673366,83.560743,84.701955,85.056393,86.031156,86.733558,86.783004,86.793881,86.71862,86.440195,86.036132,85.188348,84.370762,83.665315,82.835332,81.835042,80.837428,80.196219,79.469037,78.640548,78.058742,75.20642
2018-08-25 10:00:00,87.477207,87.918498,90.606089,91.230084,89.342008,87.871313,85.697353,83.88194,83.021633,83.385896,84.203838,85.230248,86.901878,87.959598,87.668937,87.869921,87.55324,86.764711,86.111,85.032553,84.055231,83.304849,82.434088,81.332985,80.345005,79.689773,78.956343,78.104449,77.535204,74.745709
2018-08-25 10:20:00,90.655284,89.043053,90.758509,91.733144,89.674287,89.27058,85.799835,82.869081,82.239294,81.883822,82.554827,83.939011,85.502891,86.537161,87.082388,86.925128,86.522047,85.918385,85.408462,84.31408,83.447523,82.683347,81.775111,80.589252,79.613552,78.921779,78.162916,77.349143,76.805082,73.98368
2018-08-25 10:40:00,89.750271,88.16058,90.60627,91.080763,89.046444,88.745141,85.728822,82.065577,81.03888,81.114227,81.922578,82.709089,84.085441,85.245429,85.80422,86.242273,86.234955,86.080782,85.490585,84.655419,83.793462,83.089729,82.223219,81.119492,80.20367,79.51749,78.822148,78.006042,77.466018,74.599342
2018-08-25 11:00:00,85.074936,87.501233,90.749737,91.351303,88.75063,88.064898,84.537782,82.560466,81.430472,81.531938,82.593041,83.53192,84.69749,85.982502,87.015691,87.527274,87.513916,86.987474,85.991746,85.275529,84.215779,83.474017,82.585995,81.513136,80.590409,79.916699,79.251553,78.406993,77.831251,75.010727
