yyyy-mm-ddTHH:MM:SSZ, TOL_25, TOL_31.5, TOL_40, TOL_50, TOL_63, TOL_80, TOL_100, TOL_125, TOL_160, TOL_200, TOL_250, TOL_315, TOL_400, TOL_500, TOL_630, TOL_800, TOL_1000, TOL_1250, TOL_1600, TOL_2000, TOL_2500, TOL_3150, TOL_4000, TOL_5000, TOL_6300, TOL_8000, TOL_10000, TOL_12500, TOL_16000, TOL_20000 
2018-09-08T18:26:55.000Z, 89.382642, 89.848664, 91.294296, 93.754537, 93.846715, 89.163113, 87.073739, 84.422492, 84.519808, 84.786477, 85.685633, 86.420465, 87.397059, 88.071420, 88.750994, 89.314233, 89.410200, 89.426630, 89.410815, 89.241840, 88.903093, 88.554408, 88.071941, 87.212182, 86.528367, 85.808739, 84.983927, 84.038011, 83.373258, 80.420208
2018-09-08T18:46:55.000Z, 89.346135, 89.050203, 90.236513, 93.034367, 92.621958, 89.151459, 85.442452, 84.231009, 83.638657, 84.774778, 85.399897, 85.727411, 86.802907, 87.563395, 88.039981, 88.395346, 88.569936, 88.533474, 88.608608, 88.253370, 87.964351, 87.598131, 87.082847, 86.217409, 85.544404, 84.867027, 84.043241, 83.046550, 82.364547, 79.401153
2018-09-08T19:06:55.000Z, 90.991191, 89.599991, 91.289768, 92.831527, 92.532259, 90.213224, 86.263462, 84.138572, 83.337968, 84.739312, 84.681906, 85.923435, 86.353856, 87.200982, 87.798509, 88.114099, 88.331479, 88.361227, 88.393657, 87.952333, 87.769532, 87.400964, 86.889378, 85.998760, 85.406510, 84.727174, 83.945052, 83.049380, 82.324786, 79.439299
2018-09-08T19:26:55.000Z, 89.718167, 89.891158, 91.518007, 94.073141, 92.216560, 91.589761, 85.370068, 83.623303, 83.427502, 84.522075, 84.720227, 86.278516, 86.193589, 87.026782, 87.537382, 87.894834, 87.877430, 88.062096, 88.004224, 87.716214, 87.333113, 86.989773, 86.471066, 85.615492, 84.982530, 84.263283, 83.445944, 82.513620, 81.902360, 78.929008
2018-09-08T19:46:55.000Z, 91.090309, 89.637348, 91.115274, 93.190531, 90.744508, 89.640715, 85.447816, 83.400738, 83.275655, 84.523337, 84.935383, 86.840211, 87.060175, 87.806773, 88.394122, 88.828372, 88.992759, 89.033524, 89.099243, 88.875268, 88.584579, 88.239106, 87.784979, 86.851018, 86.211053, 85.675175, 84.898107, 83.942358, 83.380473, 80.470042
2018-09-08T20:06:55.000Z, 91.035649, 89.454800, 89.558551, 92.126066, 91.447079, 90.722996, 86.197080, 84.483195, 84.027111, 85.306599, 85.627349, 86.612012, 86.987638, 88.018200, 88.662703, 89.008389, 89.223462, 89.264879, 89.331143, 89.077695, 88.721322, 88.385811, 87.842797, 86.973783, 86.272196, 85.605738, 84.824333, 83.900932, 83.154130, 80.127607
2018-09-08T20:26:55.000Z, 90.223748, 88.578448, 89.214525, 91.104578, 89.037964, 87.274147, 84.568805, 83.326586, 83.537652, 84.526348, 85.109924, 86.303073, 86.604995, 87.316493, 87.869290, 88.353350, 88.454622, 88.584300, 88.605218, 88.392206, 87.953155, 87.573754, 87.076555, 86.222526, 85.617353, 84.908140, 84.138409, 83.339941, 82.609670, 79.695228
2018-09-08T20:46:55.000Z, 91.616407, 89.975284, 91.351208, 93.121263, 91.732483, 89.960943, 85.139430, 83.450396, 83.652089, 85.220219, 84.990850, 85.524750, 86.564900, 87.394562, 88.135621, 88.478179, 88.667666, 88.759140, 88.768623, 88.485028, 88.114317, 87.757652, 87.270512, 86.345809, 85.736357, 85.071013, 84.222714, 83.291962, 82.680513, 79.787047
2018-09-08T21:06:55.000Z, 90.567721, 89.066260, 91.245832, 92.305998, 89.928514, 88.604801, 84.349463, 83.404667, 83.487447, 84.233587, 85.217692, 86.626731, 87.021092, 87.624248, 88.371377, 88.711588, 88.941633, 89.096220, 89.089304, 88.738466, 88.378732, 88.025348, 87.516528, 86.652938, 85.974852, 85.283449, 84.499320, 83.591866, 82.878595, 79.993169
2018-09-08T21:26:55.000Z, 89.996036, 88.934243, 90.061234, 91.773949, 90.381510, 88.486693, 84.795010, 83.480363, 83.778390, 84.544242, 85.285557, 86.440120, 86.876595, 87.546745, 88.297845, 88.506133, 88.832670, 88.934455, 88.877737, 88.659396, 88.281369, 87.876634, 87.309053, 86.431054, 85.795892, 85.059728, 84.279864, 83.285504, 82.619312, 79.666961
2018-09-08T21:46:55.000Z, 89.303384, 89.607198, 90.556955, 91.943398, 90.154943, 89.047764, 84.906293, 84.348053, 84.312628, 85.389327, 86.102019, 86.502735, 87.138436, 87.934703, 88.583612, 89.003380, 89.301654, 89.383820, 89.476211, 89.143844, 88.719169, 88.392595, 87.883075, 87.046855, 86.356173, 85.622924, 84.811686, 83.825229, 83.143198, 80.193445
2018-09-08T22:06:55.000Z, 88.418607, 87.334304, 87.966436, 89.960354, 88.880879, 88.417207, 85.280350, 84.290342, 84.368069, 85.137980, 85.816967, 86.536769, 87.359760, 87.969896, 88.513339, 88.907259, 89.218095, 89.255312, 89.291570, 89.038227, 88.704014, 88.280431, 87.755265, 86.921715, 86.211548, 85.506229, 84.696917, 83.755037, 83.097141, 80.153275
2018-09-08T22:26:55.000Z, 88.035340, 87.649832, 87.764816, 89.218506, 89.198152, 88.555325, 84.863762, 83.595539, 83.887903, 84.575146, 85.139101, 85.923926, 87.021186, 87.717395, 88.357409, 88.792063, 88.904051, 89.032947, 89.049742, 88.724888, 88.393144, 88.002141, 87.459971, 86.509950, 85.955093, 85.293587, 84.515671, 83.539741, 82.893701, 79.946749
2018-09-08T22:46:55.000Z, 89.044084, 87.380432, 88.279520, 90.377729, 89.161562, 88.837629, 84.793686, 83.928667, 83.994332, 84.772853, 85.590977, 86.264601, 87.002336, 87.853753, 88.475325, 88.930709, 89.076833, 89.142933, 89.251856, 88.959492, 88.582014, 88.247929, 87.683461, 86.755771, 86.173436, 85.418878, 84.663891, 83.681059, 82.957945, 79.990911
2018-09-08T23:06:55.000Z, 89.766960, 88.155868, 88.659898, 90.104741, 89.966633, 88.016163, 85.605799, 83.957727, 83.726308, 84.598388, 85.608616, 86.222764, 87.115366, 87.667760, 88.207506, 88.768971, 88.994242, 89.046669, 89.035454, 88.778362, 88.382732, 88.052197, 87.590477, 86.647477, 86.034225, 85.351838, 84.524000, 83.538947, 82.884448, 79.929809
2018-09-08T23:26:55.000Z, 90.113939, 88.439171, 87.610115, 90.842841, 90.012213, 88.569307, 84.743027, 83.099571, 83.172800, 83.673520, 84.813082, 85.942291, 86.368226, 87.146458, 87.781814, 88.190008, 88.373216, 88.436582, 88.487365, 88.195957, 87.662210, 87.205516, 86.618420, 85.730093, 85.080245, 84.431133, 83.607590, 82.696212, 82.065092, 79.221867
2018-09-08T23:46:55.000Z, 89.186347, 87.798772, 88.122281, 89.858856, 88.992886, 88.603507, 84.543662, 83.058136, 82.988264, 83.413008, 84.438440, 86.162141, 85.996624, 86.879911, 87.375911, 87.774357, 87.973636, 88.013576, 88.014905, 87.779424, 87.339854, 87.005497, 86.457239, 85.620386, 84.947432, 84.272355, 83.473919, 82.577699, 81.935339, 79.092182
2018-09-09T00:06:55.000Z, 88.388768, 87.496139, 87.955399, 89.580141, 88.630964, 87.926651, 84.858195, 83.287921, 83.357929, 83.664147, 84.228434, 85.367771, 86.083374, 86.861888, 87.459112, 87.788411, 87.983913, 88.182750, 88.377596, 88.146683, 87.693045, 87.191054, 86.617819, 85.733114, 85.125595, 84.445366, 83.650569, 82.783986, 82.128045, 79.337464
2018-09-09T00:26:55.000Z, 90.617248, 89.590382, 88.756971, 90.868082, 89.599565, 89.212652, 85.761573, 84.425167, 84.450419, 84.243904, 84.942173, 86.502570, 86.670151, 87.565239, 88.010204, 88.373081, 88.504435, 88.575591, 88.782355, 88.465599, 88.100061, 87.786992, 87.066622, 86.396666, 85.714101, 85.017676, 84.218635, 83.265326, 82.608571, 79.815800
2018-09-09T00:46:55.000Z, 90.183744, 87.823015, 88.436010, 90.746316, 89.397197, 88.655077, 85.132556, 83.371477, 83.437626, 83.623935, 84.327467, 85.291466, 86.067118, 86.921259, 87.452427, 87.749952, 88.096511, 88.188629, 88.262720, 88.053878, 87.548520, 87.096428, 86.533996, 85.697645, 85.080318, 84.483679, 83.674436, 82.774136, 82.164540, 79.423096
2018-09-09T01:06:55.000Z, 89.676548, 88.414644, 89.477581, 92.189729, 89.851364, 89.710295, 85.803969, 83.562347, 83.600962, 83.412100, 84.107408, 85.113495, 85.732143, 86.418772, 87.011648, 87.364863, 87.605012, 87.689986, 87.810469, 87.488639, 87.067514, 86.692852, 86.114277, 85.252881, 84.619710, 84.009892, 83.243395, 82.332674, 81.724284, 78.954637
2018-09-09T01:26:55.000Z, 90.225635, 89.301508, 89.600897, 91.297354, 89.831274, 90.324120, 86.662622, 83.977676, 83.597870, 83.530922, 83.805759, 84.559035, 85.253193, 86.005101, 86.504401, 86.801329, 86.972598, 87.162285, 87.264981, 87.025332, 86.456452, 85.983228, 85.449450, 84.553944, 83.945913, 83.326038, 82.593678, 81.733044, 81.161985, 78.410967
2018-09-09T01:46:55.000Z, 89.412380, 89.165706, 88.483482, 90.706827, 89.182303, 90.062631, 85.937878, 84.007233, 84.178596, 84.056656, 84.186921, 84.605086, 85.329188, 85.855586, 86.569333, 86.988676, 87.156898, 87.381238, 87.615515, 87.324015, 86.779884, 86.254361, 85.682231, 84.843739, 84.245467, 83.582102, 82.862333, 81.979887, 81.443491, 78.704323
2018-09-09T02:06:55.000Z, 89.562219, 87.678161, 88.641088, 90.652116, 89.477519, 90.505442, 87.687416, 84.673622, 84.428057, 83.776639, 84.267553, 85.355469, 85.691992, 86.325341, 87.012314, 87.342925, 87.437868, 87.651072, 87.873278, 87.474545, 86.993915, 86.574911, 85.971706, 85.126405, 84.494520, 83.886969, 83.133024, 82.275889, 81.701524, 78.964900
2018-09-09T02:26:55.000Z, 90.144106, 89.717459, 89.819645, 92.377048, 90.749636, 90.488802, 86.780532, 85.575246, 84.528869, 84.308162, 84.771591, 85.291923, 85.891909, 86.534213, 87.195000, 87.584743, 87.767769, 87.929546, 88.148140, 87.677289, 87.214780, 86.773524, 86.230385, 85.406114, 84.781089, 84.141852, 83.364161, 82.502709, 81.939262, 79.219174
2018-09-09T02:46:55.000Z, 89.065527, 90.606329, 92.112832, 95.576229, 94.617242, 93.056634, 89.132508, 86.799076, 86.697492, 85.500767, 85.205033, 85.761157, 86.387786, 87.329331, 87.841463, 88.168794, 88.314722, 88.478376, 88.546052, 88.275033, 87.701253, 87.297257, 86.704113, 85.881138, 85.258118, 84.604820, 83.811693, 82.925570, 82.347467, 79.532467
2018-09-09T03:06:55.000Z, 91.461183, 93.470182, 94.964949, 96.207108, 95.719127, 91.958223, 89.618535, 87.229725, 86.743036, 86.242236, 86.342225, 86.314363, 87.342812, 87.753500, 88.007644, 88.328665, 88.475341, 88.712768, 88.773619, 88.452142, 88.134210, 87.692767, 87.000598, 86.127928, 85.428313, 84.739058, 83.920228, 83.002655, 82.366282, 79.570250
2018-09-09T03:26:55.000Z, 92.686219, 93.894420, 95.820473, 98.231617, 98.297902, 94.159761, 90.282582, 86.813594, 85.780039, 86.148378, 86.098500, 86.325055, 86.999176, 87.384126, 87.973370, 88.354200, 88.480997, 88.542319, 88.614491, 88.203593, 87.760236, 87.314224, 86.671727, 85.884913, 85.122444, 84.511170, 83.679097, 82.784934, 82.375745, 79.876178
2018-09-09T03:46:55.000Z, 92.684864, 92.400192, 96.665084, 99.212136, 100.036114, 97.504092, 90.950163, 87.130768, 86.018390, 85.467068, 86.660795, 86.219393, 86.903704, 87.493415, 88.058568, 88.450868, 88.725334, 88.791500, 88.903314, 88.404032, 87.869575, 87.463586, 86.944188, 86.019467, 85.385980, 84.762754, 84.002658, 83.149485, 82.535317, 79.748058
2018-09-09T04:06:55.000Z, 93.033297, 91.703400, 92.963405, 95.337727, 96.140542, 94.577241, 90.184003, 86.336695, 84.967608, 85.281163, 85.587562, 86.481183, 86.947801, 87.268534, 87.764454, 88.217519, 88.400731, 88.568696, 88.691009, 88.181557, 87.712897, 87.316895, 86.747959, 85.939821, 85.254127, 84.603907, 83.883816, 82.973398, 82.379290, 79.538787
2018-09-09T04:26:55.000Z, 93.228629, 92.655431, 92.291803, 96.080549, 94.134690, 93.544334, 89.934030, 86.212689, 84.707623, 85.038668, 85.791792, 85.986218, 86.833023, 87.062681, 87.643662, 88.129305, 88.359614, 88.479986, 88.552537, 88.018320, 87.494656, 87.067904, 86.585044, 85.682082, 85.005109, 84.314898, 83.566605, 82.717680, 82.072986, 79.281949
2018-09-09T04:46:55.000Z, 93.033808, 94.014610, 94.383067, 92.721005, 92.899687, 92.026275, 88.321476, 85.630064, 85.286600, 84.985948, 85.727759, 86.342552, 87.227042, 87.784069, 88.506248, 88.922682, 89.117206, 89.269257, 89.190170, 88.744165, 88.375855, 88.006068, 87.420571, 86.544719, 85.894291, 85.170431, 84.370186, 83.473108, 82.827363, 79.914341
2018-09-09T05:06:55.000Z, 94.743803, 99.468840, 98.827139, 99.085392, 93.278950, 92.524308, 88.492225, 87.179028, 85.723928, 85.652075, 85.889658, 86.681694, 87.295790, 87.966760, 88.626583, 88.891757, 89.099078, 89.171018, 89.239274, 88.811306, 88.360252, 87.928810, 87.359703, 86.491365, 85.830445, 85.167070, 84.382062, 83.396368, 82.686300, 79.701374
2018-09-09T05:26:55.000Z, 93.674270, 94.907972, 95.276931, 95.939688, 91.731415, 90.382656, 88.112806, 87.033279, 85.655444, 85.661241, 86.156797, 86.785429, 87.677413, 88.173086, 88.753210, 88.952058, 89.198815, 89.174487, 89.245008, 88.878121, 88.357768, 87.965912, 87.471800, 86.632778, 85.936077, 85.171156, 84.327015, 83.417638, 82.687276, 79.665776
2018-09-09T05:46:55.000Z, 92.172794, 91.962896, 91.903575, 94.156304, 90.643171, 89.711435, 87.465526, 87.145341, 86.308328, 86.316981, 86.315842, 86.615929, 87.393802, 88.060920, 88.529277, 88.931940, 89.034650, 89.072771, 89.073607, 88.711966, 88.324739, 87.961446, 87.466003, 86.608361, 85.845926, 85.184021, 84.341033, 83.401571, 82.667641, 79.670477
2018-09-09T06:06:55.000Z, 91.349745, 91.605275, 93.480946, 95.017671, 91.693822, 90.718461, 88.408274, 88.072605, 87.405214, 87.393553, 86.642787, 86.983918, 87.525856, 88.206373, 88.849229, 89.106479, 89.170800, 89.169432, 89.082216, 88.734245, 88.265861, 87.838897, 87.395145, 86.474214, 85.810290, 85.121368, 84.470228, 83.744173, 83.798854, 81.933730
2018-09-09T06:26:55.000Z, 92.405640, 94.733328, 98.646384, 97.086930, 93.835749, 93.990200, 89.714830, 89.140029, 89.193945, 87.648756, 87.359611, 87.396443, 87.844505, 88.396326, 88.875486, 89.200059, 89.470153, 89.293438, 89.294337, 89.000966, 88.620933, 88.213183, 87.645198, 86.807611, 86.094487, 85.399140, 84.577306, 83.616222, 82.879133, 79.928798
2018-09-09T06:46:55.000Z, 93.810796, 96.956322, 98.459954, 98.038909, 95.653176, 94.740053, 91.019258, 90.104882, 88.512755, 87.696947, 87.196019, 87.111840, 87.621679, 88.061655, 88.679616, 88.994627, 89.173422, 88.995539, 88.871558, 88.463908, 88.053790, 87.739993, 87.141649, 86.310606, 85.521510, 84.889817, 84.095378, 83.104223, 82.366846, 79.405813
2018-09-09T07:06:55.000Z, 92.883708, 94.523304, 95.996587, 96.314257, 95.021754, 93.873118, 91.205232, 90.258250, 88.838012, 87.453490, 87.042941, 87.028965, 88.051426, 88.490996, 89.171639, 89.320186, 89.520376, 89.502972, 89.519618, 89.141936, 88.685998, 88.307764, 87.774181, 86.880052, 86.188526, 85.509694, 84.671692, 83.721382, 82.979604, 80.059321
2018-09-09T07:26:55.000Z, 90.761808, 89.887995, 91.297095, 93.143806, 93.339766, 91.269563, 89.213085, 88.119449, 87.042806, 86.473159, 86.376317, 86.518437, 87.378764, 87.919731, 88.306650, 88.733828, 88.801722, 88.891758, 88.764663, 88.340441, 88.003856, 87.639611, 87.084666, 86.199770, 85.560503, 84.901074, 84.010459, 83.130956, 82.416105, 79.460044
2018-09-09T07:46:55.000Z, 89.354519, 88.507033, 89.454119, 92.236362, 92.254954, 90.296737, 89.799421, 88.024264, 86.850430, 85.623114, 86.143289, 86.309963, 87.506195, 87.661741, 88.116695, 88.644798, 88.632329, 88.780389, 88.684186, 88.449541, 87.976726, 87.649959, 87.032462, 86.185064, 85.490079, 84.806124, 83.937796, 83.025419, 82.279667, 79.290403
2018-09-09T08:06:55.000Z, 88.815277, 90.004110, 91.138518, 92.590789, 91.399717, 91.657114, 90.511588, 87.972083, 85.910150, 85.873387, 86.254849, 86.615624, 88.305577, 87.963170, 88.496856, 88.914078, 88.991702, 89.093144, 89.028196, 88.612590, 88.169712, 87.799035, 87.328415, 86.414215, 85.710250, 85.050584, 84.223325, 83.311828, 82.602833, 79.708726
2018-09-09T08:26:55.000Z, 91.372825, 90.924698, 90.777192, 92.975717, 91.178894, 90.579102, 89.195400, 88.201837, 86.094731, 86.476801, 86.836599, 87.413076, 88.791441, 88.641209, 89.130799, 89.465295, 89.582298, 89.790365, 89.841568, 89.451101, 89.060180, 88.623691, 88.094458, 87.191200, 86.475909, 85.788520, 84.960010, 83.988628, 83.256518, 80.262615
2018-09-09T08:46:55.000Z, 90.153933, 90.439781, 90.218286, 92.589051, 91.864820, 90.413921, 89.423951, 88.237042, 86.973309, 86.760187, 87.224083, 87.317747, 89.381063, 88.654004, 89.061405, 89.407593, 89.539673, 89.621846, 89.692616, 89.311753, 88.921381, 88.555073, 87.975654, 87.102255, 86.370183, 85.686254, 84.808631, 83.884836, 83.148349, 80.078473
2018-09-09T09:06:55.000Z, 90.708493, 91.528236, 91.485123, 93.499765, 92.110535, 90.102438, 89.172586, 88.436987, 86.558937, 86.692045, 87.320826, 87.946327, 90.168890, 88.973615, 89.306618, 89.545521, 89.842927, 89.728494, 89.773863, 89.494539, 89.090486, 88.670651, 88.143104, 87.210918, 86.477684, 85.761121, 84.914379, 83.905341, 83.072081, 80.006691
2018-09-09T09:26:55.000Z, 90.788194, 91.360696, 91.768667, 94.278505, 93.463598, 92.933315, 90.536476, 89.101455, 87.313374, 87.347733, 87.645821, 88.276737, 90.694294, 89.187953, 89.505950, 89.964807, 89.989796, 90.091674, 90.163538, 89.847628, 89.377163, 89.049997, 88.512933, 87.611203, 86.791523, 86.041072, 85.160044, 84.166129, 83.278599, 80.204201
2018-09-09T09:46:55.000Z, 91.361828, 89.201065, 89.691487, 91.713735, 91.279061, 89.794054, 88.193590, 88.658800, 86.936370, 86.962856, 87.368991, 88.005085, 90.501335, 88.958985, 89.394804, 89.737261, 89.818187, 89.877254, 89.992680, 89.590520, 89.244631, 88.903419, 88.333837, 87.479506, 86.667025, 85.958465, 85.093065, 84.030148, 83.194054, 80.048522
2018-09-09T10:06:55.000Z, 90.183764, 89.553643, 91.270801, 93.711914, 92.126187, 90.119847, 89.641973, 89.317945, 86.951414, 87.452281, 87.968571, 87.724447, 89.492965, 89.091947, 89.400221, 89.763520, 89.749546, 89.852918, 89.795014, 89.443911, 89.055877, 88.669132, 88.155786, 87.192568, 86.568149, 85.841576, 84.939182, 83.997406, 83.184110, 80.101888
2018-09-09T10:26:55.000Z, 90.574152, 90.874212, 92.158150, 94.272845, 92.959326, 90.954978, 89.767700, 89.428066, 87.624447, 87.064252, 87.577272, 87.987714, 92.839271, 89.553076, 89.454126, 90.205001, 89.794560, 89.713311, 89.647814, 89.311981, 88.924740, 88.506362, 87.900019, 86.973830, 86.270996, 85.563673, 84.689546, 83.697952, 82.887527, 79.848909
2018-09-09T10:46:55.000Z, 91.013992, 90.066874, 91.463669, 93.329853, 91.180920, 90.195066, 88.380779, 87.783276, 86.971078, 86.553095, 87.001270, 87.602024, 88.140558, 88.578976, 89.111502, 89.583255, 89.546521, 89.696235, 89.781700, 89.433271, 89.090244, 88.795489, 88.198809, 87.318926, 86.621463, 85.832678, 85.053439, 84.028017, 83.146890, 80.070733
2018-09-09T11:06:55.000Z, 91.418533, 89.233414, 90.186982, 92.295072, 90.950424, 88.917598, 88.418707, 87.577453, 86.275696, 85.794929, 86.669249, 86.886902, 88.018549, 88.168504, 88.554838, 88.996588, 89.058775, 89.138917, 89.106050, 88.792122, 88.344058, 87.981852, 87.477056, 86.593362, 85.937318, 85.248075, 84.388704, 83.434608, 82.642440, 79.558278
2018-09-09T11:26:55.000Z, 91.628431, 89.997649, 90.060486, 91.403972, 90.742106, 88.876927, 88.150700, 87.893536, 86.623699, 85.783287, 86.205360, 86.705872, 87.254646, 87.609819, 88.055197, 88.314670, 88.349563, 88.433631, 88.418766, 88.037959, 87.694816, 87.307898, 86.764510, 85.891964, 85.294536, 84.585582, 83.799450, 82.892809, 82.210192, 79.295507
2018-09-09T11:46:55.000Z, 92.233231, 90.422356, 91.480324, 94.620449, 91.933927, 89.456182, 87.912991, 88.064112, 87.712567, 86.520256, 86.672890, 87.711343, 88.178225, 88.389908, 88.601281, 88.894486, 88.956250, 88.975049, 89.025584, 88.673047, 88.289591, 87.999485, 87.454260, 86.480387, 85.915535, 85.272717, 84.527341, 83.600826, 82.983316, 80.022493
2018-09-09T12:06:55.000Z, 91.433924, 90.155766, 90.224003, 93.045320, 89.708220, 88.632546, 87.922828, 88.945199, 87.015706, 86.200358, 86.997873, 87.737844, 87.988537, 88.544079, 88.737813, 89.028016, 89.121583, 89.089372, 89.165145, 88.896215, 88.539138, 88.207497, 87.653180, 86.786323, 86.089680, 85.439778, 84.629319, 83.656007, 82.903782, 79.943887
2018-09-09T12:26:55.000Z, 91.432113, 90.156190, 89.910300, 92.995726, 90.336020, 89.630318, 87.609577, 87.319945, 86.474811, 85.604288, 86.725680, 86.703287, 88.696462, 88.480581, 88.205838, 88.277017, 88.335133, 88.320551, 88.299562, 88.028887, 87.625905, 87.236945, 86.687207, 85.831693, 85.138787, 84.487259, 83.668004, 82.666311, 81.989378, 78.993490
2018-09-09T12:46:55.000Z, 90.845939, 92.935856, 91.557160, 95.329076, 91.603963, 90.218418, 87.046604, 87.724658, 85.930307, 85.412424, 86.497717, 86.924527, 87.444932, 87.212220, 87.713075, 87.952500, 87.948333, 87.967043, 87.910365, 87.681541, 87.406168, 87.021680, 86.500804, 85.601855, 84.997756, 84.325060, 83.508075, 82.586507, 81.960229, 79.145476
2018-09-09T13:06:55.000Z, 92.527482, 92.600166, 90.692610, 93.984489, 91.756995, 91.420324, 87.229471, 87.681217, 85.348403, 84.813532, 85.915691, 87.244096, 88.183667, 87.281884, 87.783475, 88.208592, 88.131892, 88.059049, 88.009569, 87.772452, 87.415865, 87.051075, 86.497853, 85.650566, 84.994849, 84.324136, 83.557148, 82.588962, 81.907870, 79.016870
2018-09-09T13:26:55.000Z, 90.144161, 92.251995, 94.342150, 93.494273, 94.910755, 91.070460, 87.304536, 86.562208, 85.777657, 85.649750, 86.577450, 87.568262, 88.696488, 89.342660, 89.374728, 88.986658, 89.186378, 89.035254, 88.894691, 88.600640, 88.226622, 87.852389, 87.243127, 86.381316, 85.736479, 85.080007, 84.260626, 83.312893, 82.651608, 79.722102
2018-09-09T13:46:55.000Z, 91.932188, 93.188925, 95.622172, 94.057760, 90.952147, 89.225747, 86.780044, 85.639173, 84.871491, 84.213388, 84.869731, 86.004956, 86.442431, 86.879494, 87.308170, 87.624132, 87.901390, 87.806268, 87.963705, 87.640582, 87.336031, 86.946231, 86.360435, 85.547340, 85.002605, 84.285240, 83.512353, 82.636618, 81.985181, 79.140645
2018-09-09T14:06:55.000Z, 89.728284, 92.150894, 93.980305, 93.477293, 91.653037, 89.783895, 87.547335, 86.727256, 85.837611, 85.080996, 85.892838, 86.825721, 87.511680, 87.693256, 88.119208, 88.393386, 88.576460, 88.556451, 88.657519, 88.374812, 88.058676, 87.674516, 87.157490, 86.286569, 85.657006, 85.001533, 84.210886, 83.320309, 82.681529, 79.751200
2018-09-09T14:26:55.000Z, 91.021175, 92.716737, 93.708001, 94.134414, 92.670187, 92.071188, 90.108213, 87.740315, 86.996153, 86.199523, 87.321600, 90.543949, 91.068079, 89.462026, 89.106623, 89.385817, 89.484531, 89.476883, 89.500798, 89.305119, 88.953818, 88.600587, 88.081978, 87.182632, 86.524451, 85.902142, 85.073205, 84.110238, 83.437453, 80.483277
2018-09-09T14:46:55.000Z, 87.457240, 88.301782, 88.875759, 90.557424, 88.505912, 88.211385, 86.680853, 86.910325, 85.656860, 85.596406, 85.908019, 86.483056, 87.362612, 88.131889, 88.582279, 88.940687, 89.082250, 89.044037, 89.005647, 88.884730, 88.489211, 88.135858, 87.660234, 86.750075, 86.108946, 85.430112, 84.625385, 83.666556, 82.986525, 80.040594
2018-09-09T15:06:55.000Z, 87.911441, 89.298978, 88.936605, 90.882511, 89.086179, 87.571677, 86.919083, 86.197952, 85.640203, 85.759395, 86.116576, 86.868484, 87.629395, 88.170981, 88.799345, 89.103613, 89.253347, 89.375499, 89.396615, 89.223696, 88.891351, 88.567399, 87.991414, 87.076331, 86.490084, 85.765968, 84.900740, 83.971964, 83.208249, 80.227989
2018-09-09T15:26:55.000Z, 87.836614, 88.083803, 88.196482, 90.430809, 88.801451, 87.906040, 86.879618, 87.154102, 86.172156, 85.532848, 85.930352, 86.735976, 87.226872, 88.023133, 88.400534, 88.845626, 89.042251, 89.011345, 89.089989, 88.891837, 88.573010, 88.215126, 87.662876, 86.822293, 86.129662, 85.465788, 84.614766, 83.654648, 82.953839, 79.972135
2018-09-09T15:46:55.000Z, 89.379038, 88.785107, 88.416495, 91.077683, 89.914739, 88.436899, 87.658171, 87.863806, 86.320793, 86.267752, 86.370205, 86.959910, 87.592932, 88.372467, 88.823765, 89.277605, 89.401597, 89.427207, 89.492002, 89.280092, 89.042562, 88.622479, 88.044601, 87.203879, 86.487590, 85.843268, 84.977182, 83.947034, 83.218747, 80.251230
2018-09-09T16:06:55.000Z, 89.307285, 89.038941, 88.946332, 90.623717, 90.226788, 89.505902, 88.439049, 87.252199, 87.647472, 86.368782, 86.670919, 86.977310, 87.676096, 88.341190, 88.923776, 89.293695, 89.507228, 89.582280, 89.638669, 89.503868, 89.144649, 88.811957, 88.252465, 87.404436, 86.689959, 86.069730, 85.172665, 84.237085, 83.527860, 80.532119
2018-09-09T16:26:55.000Z, 88.391344, 88.747438, 89.257856, 91.495440, 90.125241, 90.022860, 88.312724, 88.097129, 87.494193, 86.652314, 86.281609, 86.971096, 87.705632, 88.312681, 88.957995, 89.259273, 89.309513, 89.391392, 89.509414, 89.249291, 89.023095, 88.614050, 88.074279, 87.260361, 86.528631, 85.858362, 85.012542, 84.030424, 83.280936, 80.269540
2018-09-09T16:46:55.000Z, 88.397258, 88.009671, 89.282648, 90.390531, 88.911054, 89.450524, 87.491380, 87.416232, 86.528086, 86.096273, 86.552867, 87.234162, 87.794726, 88.557594, 88.780957, 89.146724, 89.267257, 89.274184, 89.411045, 89.157446, 88.807388, 88.444743, 87.920800, 87.048087, 86.300458, 85.599885, 84.817076, 83.792300, 83.025784, 80.101452
2018-09-09T17:06:55.000Z, 87.880090, 87.977144, 88.590629, 90.491537, 89.858647, 89.671856, 87.531981, 86.836982, 87.003205, 86.567083, 87.233995, 88.147840, 88.462443, 89.078849, 89.142354, 89.594940, 89.789742, 89.735513, 89.787166, 89.513273, 89.201496, 88.907597, 88.342440, 87.448586, 86.830514, 86.098615, 85.189430, 84.251861, 83.416875, 80.327142
