dateTime,spotID,lat,long,speed,dist,station,TOL_25,TOL_31.5,TOL_40,TOL_50,TOL_63,TOL_80,TOL_100,TOL_125,TOL_160,TOL_200,TOL_250,TOL_315,TOL_400,TOL_500,TOL_630,TOL_800,TOL_1000,TOL_1250,TOL_1600,TOL_2000,TOL_2500,TOL_3150,TOL_4000,TOL_5000,TOL_6300,TOL_8000,TOL_10000,TOL_12500,TOL_16000,TOL_20000
2018-08-23T18:20:00Z,0-2571609,37.35299,-127.32916,1.14542723,0.441625832,8,82.96864,84.660057,87.094461,89.251979,88.191546,87.329062,85.115307,82.943277,80.186784,79.56433,78.900941,79.160093,79.661607,79.036085,78.591229,78.899989,79.281219,79.806533,80.1327,79.298474,77.42235,76.585223,75.602526,74.453672,73.3618,72.417375,71.576205,70.508544,69.933092,67.238567
2018-08-23T18:40:00Z,0-2571609,37.35169,-127.33544,1.132280587,0.416113116,8,83.809046,85.584404,88.490236,91.968221,91.523192,88.584319,86.97421,85.018797,84.714459,81.910202,82.186827,81.618992,85.521005,82.443895,80.422363,80.481719,79.978847,80.109271,79.593308,79.075546,77.228995,76.491343,75.798893,74.457336,74.232169,73.161908,71.774423,69.257209,67.969252,65.072244
2018-08-23T19:20:00Z,0-2571609,37.35015,-127.34265,1.309534619,0.5314528,8,85.543697,85.52323,90.326153,93.628998,94.454464,94.863278,89.215306,87.668966,85.067201,82.575083,82.012695,83.662933,83.100515,84.368462,81.42285,81.388235,81.328059,81.05792,80.641981,80.155616,79.176839,78.595847,77.726562,76.644627,75.839217,75.193696,74.465812,73.599993,73.050937,70.357103
2018-08-23T19:40:00Z,0-2571609,37.34828,-127.34933,1.29159895,0.504082368,8,81.968682,84.383856,86.938205,89.12371,89.255115,88.534219,85.499247,82.134403,80.320267,78.665748,78.870688,79.79026,80.50142,81.254613,81.304258,81.604325,81.657571,81.53791,81.318541,80.988188,80.099809,79.848847,79.032281,77.915309,77.527464,77.192839,76.164271,74.968935,74.41119,71.515103
2018-08-23T20:20:00Z,0-2571609,37.34667,-127.35638,1.253274893,0.48007391,8,81.89386,84.742806,86.722754,88.866615,88.428276,87.875591,84.206478,81.401647,81.232731,79.8596,79.501574,80.339442,81.23137,81.297465,81.69535,81.968469,82.11782,81.927581,81.66038,81.32244,80.601525,80.154408,79.44503,78.397118,77.815978,77.177837,76.38119,75.469756,74.871564,72.116234
2018-08-23T20:40:00Z,0-2571609,37.34481,-127.36313,1.261371466,0.508402777,8,82.53572,84.503032,87.203351,89.980261,88.307096,88.70015,85.421588,83.356364,81.321276,80.532807,80.434422,80.983348,81.622689,81.596328,81.837209,81.964661,82.121009,81.851264,81.660415,81.111518,80.388711,79.940058,79.184694,78.237837,77.565372,77.004984,76.213295,75.318196,74.751864,71.94721
2018-08-23T21:20:00Z,0-2571609,37.34296,-127.36958,1.216181614,0.476675627,8,82.035166,84.442533,85.962778,88.597506,88.035747,86.592392,84.791866,81.692326,79.028346,78.971239,78.260981,79.19209,80.818417,81.093653,81.588856,81.979597,81.959777,81.683605,81.571313,81.05295,80.198419,79.618109,78.862272,77.857474,77.100057,76.553969,75.937424,74.946037,74.413591,71.588269
2018-08-23T21:40:00Z,0-2571609,37.34091,-127.37549,1.210707189,0.464777037,8,84.210089,85.166671,86.874916,88.915792,88.302595,86.855875,83.833283,81.236862,78.278881,77.513657,77.734532,78.518983,79.488949,80.270144,80.500073,81.036688,81.084765,80.751041,80.313098,79.583338,78.7515,78.029763,77.115098,76.009699,75.125547,74.433694,73.766092,72.956489,72.389997,69.69802
2018-08-23T22:20:00Z,0-2571609,37.33881,-127.3819,1.207495327,0.45482324,8,82.303248,83.485581,86.057803,88.335907,87.446434,86.874459,85.871938,82.922481,80.150546,78.24449,78.502148,79.476367,80.318732,80.978327,81.441507,82.069603,81.934128,81.658221,81.38844,80.683354,80.055759,79.436539,78.619103,77.627186,76.753085,76.127823,75.412589,74.643629,74.07611,71.387991
2018-08-23T22:40:00Z,0-2571609,37.33663,-127.38808,1.236584059,0.468871456,8,82.568687,83.732657,86.515158,88.605663,87.479323,86.858001,83.535067,81.144544,79.282825,78.649242,78.760857,79.975798,80.922029,81.718194,81.904522,82.346486,82.298571,82.009266,81.63108,81.100157,80.218814,79.713726,78.854916,77.849382,77.053087,76.473157,75.724244,74.920895,74.475233,71.789936
2018-08-23T23:20:00Z,0-2571609,37.33387,-127.3947,1.277998595,0.470729483,8,84.16181,85.070031,86.873127,88.397274,87.208845,86.657081,83.591922,81.104844,81.972422,79.566478,80.396957,81.925954,82.310208,82.325262,82.7,82.999892,82.886937,82.531655,82.176727,81.514213,80.590475,79.873735,78.968522,77.941705,77.060343,76.362264,75.676983,74.865924,74.307512,71.559423
2018-08-23T23:40:00Z,0-2571609,37.33067,-127.40067,1.273290121,0.505779132,8,83.111198,85.379724,86.618997,88.459933,87.627933,88.11656,86.507688,82.600553,82.071748,79.810149,80.2187,81.740643,82.639843,82.757599,82.901721,82.909051,82.704482,82.274973,81.917343,81.276589,80.238958,79.538894,78.588633,77.449199,76.699766,75.945853,75.178902,74.309771,73.778172,71.032928
2018-08-24T00:20:00Z,0-2571609,37.32719,-127.40788,1.449535883,0.579814353,8,88.262971,86.748784,87.882561,89.556448,88.297114,88.193394,84.827027,81.824383,80.39936,78.470757,78.285044,80.273813,81.057209,82.136184,82.743537,82.85484,82.786326,82.359772,81.896113,81.124126,80.083673,79.25456,78.378339,77.199405,76.377508,75.663866,74.923643,74.053616,73.525016,70.797432
2018-08-24T00:40:00Z,0-2571609,37.32394,-127.41486,1.499233557,0.526814014,8,87.198426,86.875417,87.668972,89.658817,88.621498,88.085055,85.522998,81.814023,80.241087,80.338416,80.053769,80.611201,81.718043,82.763935,83.280264,83.107251,82.930674,82.301782,81.501042,80.654642,79.476741,78.417345,77.249462,75.918401,74.847484,74.01613,73.132014,72.27163,71.73036,69.016674
2018-08-24T01:20:00Z,0-2571609,37.32094,-127.42241,1.438878128,0.563960289,8,84.064275,85.337616,86.862519,90.107365,89.658611,87.755062,84.377029,80.661764,80.96842,78.83445,79.634742,81.211567,82.750197,83.140551,83.418487,83.734406,83.657362,83.210456,82.587098,81.830731,80.848088,79.997564,79.079953,77.928108,76.971851,76.265728,75.492833,74.653422,74.109588,71.377103
2018-08-24T01:40:00Z,0-2571609,37.31807,-127.42948,1.399929488,0.512918609,8,85.241765,85.684814,87.49626,90.185603,89.679084,87.862382,85.012504,81.625881,81.275364,79.05499,79.50973,80.920002,81.677671,82.420189,82.779339,83.317514,83.5197,83.178179,82.772146,82.06426,81.088993,80.216459,79.24518,78.131972,77.176523,76.448201,75.67636,74.814695,74.264411,71.543118
2018-08-24T02:20:00Z,0-2571609,37.31511,-127.43712,1.466629065,0.569540954,8,85.540032,86.668722,87.057595,90.013991,89.083799,91.76614,88.510054,84.236155,81.885383,80.811608,80.789985,81.046944,81.712147,82.374561,82.964915,83.430269,83.455971,83.432081,82.884468,82.118542,81.240115,80.407523,79.487114,78.421487,77.536772,76.904003,76.200635,75.291849,74.773314,72.051789
2018-08-24T02:40:00Z,0-2571609,37.31248,-127.44449,1.464924831,0.512723691,8,86.253369,86.174322,86.584069,89.139298,88.433033,90.83314,89.297656,82.780325,81.783452,80.956719,80.762121,81.576962,82.677014,83.600872,83.905812,84.202092,84.216524,83.919662,83.465597,82.59722,81.679673,80.890826,80.019328,78.910472,78.068884,77.445204,76.688524,75.793991,75.204189,72.496569
2018-08-24T03:20:00Z,0-2571609,37.30989,-127.45319,1.529557381,0.585055698,8,83.593143,84.865429,88.146228,89.717552,88.966617,90.798987,91.388367,86.100951,86.210839000000007,81.714728,79.910664,80.210871,81.330624,82.402095,82.998989,83.446288,83.805316,83.734146,83.264571,82.516679,81.631494,80.913726,80.050004,79.023396,78.181015,77.434993,76.762717,75.927596,75.370003,72.574232
2018-08-24T03:40:00Z,0-2571609,37.30754,-127.46074,1.559665794,0.522054801,8,84.810392,84.972344,87.779602,89.61883,89.193782,93.505221,93.58706,87.828634,86.257601,82.752243000000007,80.934821,81.097186,81.87081,82.938943,83.533128,83.946722,84.338542,84.260752,83.969443,82.923384,81.852718,81.076949,80.342452,79.325231,78.337926,77.611458,76.848658,76.044883,75.430777,72.704227
2018-08-24T04:00:00Z,0-2571609,37.30527,-127.46918,1.618317098,0.568209114,8,83.781119,85.102254,87.521745,89.747146,89.559917,95.621163,93.399928,85.865982,83.141521,81.303768,80.722432,81.228796,82.02182,82.99645,83.704136,84.338464,84.614184,84.59605,84.095934,82.94618,81.874577,81.130839,80.327315,79.300853,78.325096,77.624372,76.82621,75.995615,75.44487,72.708729
2018-08-24T04:40:00Z,0-2571609,37.30289,-127.47829,1.655344281,0.567875052,8,86.297811,85.21583,88.255023,89.531504,90.799194,98.761009,94.734802,89.141492,85.251906,81.480063,80.508351,80.479302,81.42671,82.057993,82.73075,83.289939,83.525051,83.60782,82.987851,81.430647,80.147951,79.232882,78.307153,77.113959,76.009814,75.311353,74.473067,73.617057,73.055812,70.287646
2018-08-24T05:00:00Z,0-2571609,37.30107,-127.48746,1.702570573,0.630424048,8,86.83983,86.057612,86.893147,90.638027,90.975501,99.445987,93.609124,88.083689,82.735995,80.006134,79.635036,80.300257,81.230177,81.660259,82.36233,83.150701,83.481508,83.358934,82.65807,81.014514,79.417411,78.337171,77.189563,75.777937,74.455446,73.621491,72.812905,71.979844,71.461915,68.671132
2018-08-24T05:40:00Z,0-2571609,37.29964,-127.49698,1.667842917,0.605056347,8,84.298186,85.32147,87.261607,90.220248,90.786636,96.402894,94.289198,84.686833,80.563333,79.350037,79.150007,79.703112,80.391598,81.058827,82.132656,82.934181,83.324319,83.219547,82.389444,80.974881,79.719909,78.732184,77.619643,76.36461,75.034276,74.087172,73.195378,72.29884,71.856757,69.059758
2018-08-24T06:00:00Z,0-2571609,37.29876,-127.50528,1.59554988,0.5500215,8,86.283374,85.648474,88.009631,91.366847,91.445394,98.669948,94.129643,84.361139,82.369406,83.049038,82.842303,82.577154,82.980652,83.755752,84.326098,84.846682,84.772215,84.890033,84.302787,82.977764,81.868091,81.11308,80.308433,79.1406,78.188521,77.451445,76.722406,75.896542,75.406643,72.652588
2018-08-24T06:40:00Z,0-2571609,37.29761,-127.51372,1.489427296,0.472479437,8,84.375093,85.05942,86.753853,90.13118,90.511147,92.629243,87.04506,82.398399,80.150024,79.955996,80.458003,81.435437,82.434764,83.480633,84.520348,85.308381,85.668889,85.566202,85.039894,83.921873,83.048232,82.583385,82.011459,80.75869,79.769297,79.360857,78.928567,79.312295,80.279889,83.712053
2018-08-24T07:20:00Z,0-2571609,37.29626,-127.52321,1.546720243,0.62942921,8,85.882526,87.905259,90.717279,94.317934,94.7209,95.751469,93.573318,88.470945,85.493191,85.789941,85.29288,84.423601,84.772833,85.38175,86.437116,86.330947,86.524336,86.304408,85.661496,84.802653,83.878064,83.275232,82.388498,81.290573,80.46909,79.796098,78.999654,78.170631,77.522667,74.710004
2018-08-24T07:40:00Z,0-2571609,37.29502,-127.53073,1.499794332,0.544092055,8,86.663927,88.041734,90.669879,94.271546,95.268025,95.793829,92.290092,85.80057,83.214868,83.10773,82.168196,82.814008,83.452477,84.392381,85.426243,85.699379,86.034918,85.880759,85.291222,84.532453,83.83584,83.196088,82.314131,81.264017,80.362608,79.668531,78.881221,78.003017,77.386875,74.555848
2018-08-24T08:00:00Z,0-2571609,37.29393,-127.5396,1.535675318,0.498241325,8,86.409798,85.761155,87.349967,89.775622,90.741526,92.693258,91.249466,84.011809,81.537186,81.558489,81.872236,82.383773,83.378282,84.361754,85.231493,85.929016,86.135852,86.112422,85.726802,84.971298,84.273195,83.761084,82.949387,81.94516,81.092212,80.428453,79.672049,78.794991,78.15,75.25203
2018-08-24T08:40:00Z,0-2571609,37.29308,-127.5479,1.512507482,0.741968948,8,86.176651,86.067864,89.849085,90.453275,91.439353,95.59021,93.198176,85.517518,83.366321,82.054971,82.624923,82.642832,83.540031,84.403566,85.131947,85.644898,85.9053,85.815259,85.454273,84.784449,84.079182,83.537972,82.699064,81.657691,80.772678,80.169276,79.366903,78.519636,77.893451,75.02059
2018-08-24T09:00:00Z,0-2571609,37.29222,-127.55475,1.257873272,0.428375731,8,85.207755,89.428418,89.332477,90.313292,89.315194,92.420774,89.224449,85.002173,84.855789,83.674976,86.193228,83.650928,83.70162,84.105997,84.749221,85.315273,85.387278,85.339895,84.891693,84.082329,83.274932,82.546412,81.744184,80.572632,79.597274,78.935488,78.141822,77.311477,76.651896,73.86562
2018-08-24T09:40:00Z,0-2571609,37.29085,-127.56136,0.953875965,0.347899762,8,89.136918,92.356958,97.550441,94.214787,91.990009,92.323456,92.165285,88.82795,86.902558,87.042034,86.731107,84.311518,84.21558,85.123485,85.346654,85.795271,85.282917,85.193751,84.966301,84.546877,83.465724,82.518818,81.438041,80.117371,78.873009,77.967595,77.189577,76.263365,75.676328,72.920202
2018-08-24T10:00:00Z,0-2571609,37.28927,-127.56691,1.11358175,0.378927123,8,85.647056,90.329843,94.495086,93.270634,89.659952,91.503703,92.534158,88.359436,86.237104,86.26191,85.847803,84.333604,85.592976,85.726076,86.624626,85.815595,85.745089,85.711159,84.781315,84.031429,82.232067,81.761367,80.604081,79.237139,77.995524,77.174816,76.398401,75.487771,74.942326,72.121189
2018-08-24T10:40:00Z,0-2571609,37.28712,-127.57309,1.203179935,0.411420694,8,88.378387,89.806742,98.034435,94.714345,92.654121,94.303845,102.179641,90.423044,89.554726,91.93074,84.013837,82.587087,82.541564,82.573036,83.290953,83.744255,83.92846,84.015156,83.293469,82.594292,81.812943,80.757165,79.441352,78.152566,76.801424,75.694254,74.837751,73.935009,73.393923,70.672766
2018-08-24T11:00:00Z,0-2571609,37.28448,-127.57996,1.420361767,0.388626761,8,86.168302,88.442486,91.304459,93.994282,91.383592,94.88875,106.190936,91.083596,90.711228,94.611614,84.169187,83.830395,84.03181,84.531677,85.181352,85.808166,85.923154,85.860642,85.534983,84.799554,84.180452,83.661127,82.94182,82.047753,81.194503,80.672541,80.028697,79.215492,78.698228,75.87452
2018-08-24T11:40:00Z,0-2571609,37.28222,-127.58704,1.264358326,0.446388731,8,83.561439,85.393048,90.163487,90.512471,88.935388,87.416408,91.470959,85.259964,82.240573,82.988822,80.436092,81.156986,82.476343,83.262124,84.058156,84.500817,84.545323,84.507499,84.045072,83.373708,82.587252,81.993287,81.214783,80.194182,79.349665,78.755774,78.064149,77.209091,76.618804,73.820926
2018-08-24T12:00:00Z,0-2571609,37.28019,-127.59314,1.236358359,0.407654826,8,83.936704,85.061248,87.975385,89.584543,88.237916,87.791672,94.786986,84.115673,81.531771,81.739698,80.328913,81.221084,82.361779,83.219453,84.112058,84.664369,84.707172,84.641948,84.214313,83.499908,82.679896,82.128541,81.293232,80.283945,79.419979,78.761533,77.986921,77.156217,76.572362,73.799238
2018-08-24T12:40:00Z,0-2571609,37.27768,-127.60017,1.345645575,0.436213441,8,84.272136,84.445201,86.641963,88.921193,88.592702,90.393987,99.584543,82.371434,80.848864,83.820214000000007,80.640893,81.588901,82.591247,83.729473,84.441491,85.103817,85.188242,85.210266,84.68649,83.822188,83.088642,82.409637,81.590524,80.552123,79.612675,78.913748,78.17348,77.357834,76.732181,73.975392
2018-08-24T13:00:00Z,0-2571609,37.27529,-127.6064,1.296888933,0.422569644,8,84.021172000000007,85.092372,88.324587,89.085356,88.718265,88.336151,95.256846,84.072083,82.030968,87.83343,81.919183,82.476973,83.789593,84.220026,84.77109,85.196995,85.393238,85.266017,84.969895,83.96238,83.145259,82.548231,81.681953,80.505254,79.587206,78.893724,78.09961,77.220851,76.661676,73.833635
2018-08-24T13:40:00Z,0-2571609,37.27244,-127.61258,1.113575145,0.374903632,8,85.16964,85.997029,88.310825,89.281039,88.584213,87.16024,89.894833,82.150169,81.3016,82.066314,80.662716,81.465582,82.161573,83.117851,83.732311,84.148978,84.477073,84.347843,83.935486,83.32828,82.585916,81.826078,80.989276,79.854032,78.952153,78.20378,77.414091,76.592411,75.9853,73.224959
2018-08-24T14:00:00Z,0-2571609,37.27001,-127.61839,1.243415039,0.387531021,8,83.482727,85.416114,88.246595,89.211227,88.280517,87.540113,92.627094,81.979786,80.356498,81.93306,79.751679,80.221873,81.320081,82.280892,82.776488,83.137924,83.340663,83.141314,82.767693,82.104958,81.203864,80.491988,79.528325,78.264208,77.287295,76.523557,75.646154,74.820944,74.339863,71.519578
2018-08-24T14:40:00Z,0-2571609,37.2676,-127.62479,1.20402539,0.393983864,8,83.60706,84.759689,87.793136,88.923625,87.605485,87.558973,91.265361,82.789385,80.665615,83.569417,80.304903,80.357629,81.284662,82.388997,82.499431,82.796997,82.875813,82.695271,82.198953,81.522053,80.591691,79.876149,78.885575,77.766623,76.812231,75.992301,75.178001,74.294812,73.748432,71.008946
2018-08-24T15:00:00Z,0-2571609,37.26529,-127.63099,1.165030992,0.351451016,8,82.771082,84.393679,87.199069,88.374728,87.656594,88.597789,92.580477,83.102854,81.588339,89.003564,79.919258,80.19533,81.729768000000007,82.088429,81.659115,81.869387,82.013027,81.718061,81.193493,80.434977,79.428865,78.502247,77.397759,76.035272,74.895065,74.110453,73.235162,72.37885,71.804743,69.083491
2018-08-24T15:40:00Z,0-2571609,37.26276,-127.63837,1.336932488,0.46606952,8,85.589321,85.659168,86.505966,88.152921,87.129098,91.604334,88.724897,80.953013,78.946239,78.889759,79.029082,79.933663,81.383209,82.66909,83.481063,84.08719,84.349181,84.113763,83.692674,83.146203,82.375893,81.721986,80.900919,79.797424,78.937101,78.240846,77.503736,76.619964,76.123753,73.319254
2018-08-24T16:00:00Z,0-2571609,37.26057,-127.64453,1.270554454,0.391048427,8,87.208434,86.820935,88.196307,88.874595,88.060399,87.459395,89.56332,81.518516,79.515605,83.643158,79.473958,80.230863,81.135795,82.529406,83.226281,83.785368,84.015403,83.888131,83.463616,82.78344,81.917676,81.110745,80.062939,78.889555,77.820639,77.001007,76.165526,75.250853,74.706266,71.996533
2018-08-24T16:40:00Z,0-2571609,37.25756,-127.65155,1.383407521,0.382358468,8,85.676982,86.893665,87.573629,87.589535,87.740209,86.923744,92.857235,83.619079,81.879854,84.227283,80.771458,80.920416,81.886628,82.458402,83.090083,83.694646,83.813057,83.722949,83.277367,82.611415,81.724328,80.935336,80.020338,78.800849,77.773217,76.986014,76.176074,75.310378,74.764915,71.993305
2018-08-24T17:00:00Z,0-2571609,37.2552,-127.65833,1.24318379,0.410250651,8,86.464124,86.766006,87.647519,87.900707,87.468991,86.500409,85.19878,81.753091,80.259756,79.810068,80.35881,80.933727,82.032068,83.114434,83.767706,84.151004,84.456879,84.334142,83.961967,83.306402,82.548738,81.793785,80.891316,79.780193,78.800549,78.128147,77.357293,76.506108,75.918816,73.183035
2018-08-24T17:40:00Z,0-2571609,37.25324,-127.66448,1.179961382,0.587358554,8,85.427974,87.01674,88.269156,88.957308,88.93459,88.359851,92.039002,81.918025,81.089591,84.511862,80.597808,81.3145,82.109427,82.999824,83.629026,83.960236,84.248751,84.162654,83.675232,82.921168,82.084938,81.29583,80.303508,78.943489,77.886749,77.08633,76.218505,75.387199,74.819492,72.056255
2018-08-24T18:00:00Z,0-2571609,37.25105,-127.67238,1.44963364,0.447373048,8,84.974582,85.634686,89.135606,89.687718,88.062557,89.963291,94.664463,82.514129,81.44672,89.010405,82.049768,82.443813,82.746235,83.633766,84.401209,84.475461,84.740452,84.668962,84.227985,83.52479,82.689379,82.051843,81.080155,79.900464,78.91324,78.112423,77.344033,76.47566,75.959579,73.210283
2018-08-24T18:40:00Z,0-2571609,37.2496,-127.67924,1.293901061,0.392123905,8,86.581394,87.660698,88.86669,90.222278,89.347754,87.953673,85.792088,81.398845,80.514105,79.995981,79.895399,80.992685,82.029721,83.288639,84.30891,84.49693,84.748403,84.677043,84.307749,83.612952,82.843537,82.216288,81.29278,80.183111,79.243654,78.569515,77.801055,76.943707,76.379323,73.499156
2018-08-24T19:00:00Z,0-2571609,37.24762,-127.68579,1.143186918,0.383920273,8,87.299246,86.776175,88.641959,89.464733,89.064792,87.097847,85.391405,80.937564,80.310297,79.588769,79.649176,80.234925,81.332523,82.315530999999993,83.286177,83.34119,83.551514,83.591597,83.073439,82.266435,81.478018,80.681255,79.603014,78.306777,77.251264,76.494474,75.607935,74.797081,74.264244,71.482679
2018-08-24T19:40:00Z,0-2571609,37.24546,-127.6913,1.1518708,0.350040738,8,85.467154,85.848764,85.966321,87.330788,87.875224,87.197257,92.112819,80.830953,81.142639,83.003077,80.401713,81.623848,81.91121,82.845993000000007,83.273884,83.528325,83.7435,83.6042,83.25408,82.540454,81.648344,80.989095,80.091747,78.875813,77.995523,77.293508,76.534408,75.658691,75.169923,72.297562
2018-08-24T20:00:00Z,0-2571609,37.24291,-127.69714,1.134952978,0.342692746,8,83.999456,84.313036,86.220955,87.505657,87.165154,88.410147,88.878042,82.310909,81.421724,85.800056,79.69611,80.423239,81.661981,82.028442,82.612801,82.497378,82.725315,82.690222,82.224235,81.373402,80.434802,79.696169,78.504323,77.116491,76.056626,75.224832,74.374448,73.487658,72.937178,70.194835
2018-08-24T20:40:00Z,0-2571609,37.24062,-127.70293,1.025717018,0.33934138,8,82.998478,84.111551,85.986925,87.400526,86.531801,86.539317,85.899133,81.870857,79.455122,79.15955,79.190602,79.979216,81.309918,82.507164,83.398905,83.643122,83.757302,83.920461,83.434493,82.643181,81.77085,81.054525,79.984565,78.666897,77.612028,76.910022,76.07343,75.213484,74.716122,71.964423
2018-08-24T21:00:00Z,0-2571609,37.23838,-127.70872,1.015181602,0.333881949,8,83.267276,85.089229,85.94063,87.036242,86.536651,86.175714,91.311464,81.474139,80.181864,80.498507,80.120271,81.289201,82.389199,83.403537,84.05391,84.288271,84.522378,84.522507,84.169209,83.449786,82.684897,81.852027,80.926978,79.663575,78.660535,77.922832,77.145325,76.328128,75.774325,72.952463
2018-08-24T21:40:00Z,0-2571609,37.23603,-127.71437,1.237181613,0.370123499,8,83.004656,85.085349,85.404674,87.477191,86.019475,86.319789,84.126655,80.604555,79.192779,79.330652,80.24957,81.37571,83.069704,83.88416,84.700667,84.863376,84.945288,84.928964,84.523073,83.816943,82.94942,82.253751,81.185023,79.966102,78.890378,78.137334,77.370706,76.501541,75.983974,73.207092
2018-08-24T22:00:00Z,0-2571609,37.23316,-127.7207,1.227588732,0.405104282,8,84.310202,84.359572,85.8884,88.12107,87.517437,86.036047,86.69599,81.495689,79.742434,79.455393,79.933134,81.163594,82.675742,83.708545,84.34515,84.738282,84.950687,84.943085,84.495898,83.811976,83.053228,82.277143,81.327527,80.119805,79.125167,78.438485,77.629658,76.75946,76.216522,73.417917
2018-08-24T22:40:00Z,0-2571609,37.23024,-127.72656,1.151757121,0.341368014,8,84.816784,84.43305,85.742625,87.877621,86.810239,87.309171,86.172871,82.091862,80.162016,81.381158,80.236325,81.33519,82.938074,83.79889,84.212086,84.661389,84.743864,84.6793,84.211797,83.629817,82.847098,82.150589,81.175997,80.049523,79.201818,78.490491,77.799891,76.896347,76.354963,73.547245
2018-08-24T23:00:00Z,0-2571609,37.22697,-127.7327,1.295332792,0.379964286,8,83.561561,84.948767,87.467845,90.373694,87.851067,87.549487,85.470666,82.390034,80.657399,79.989188,80.895639,81.753408,83.011529,83.809752,84.27126,84.582289,84.572708,84.551028,84.107415,83.500415,82.627846,81.900627,80.812255,79.576425,78.660407,77.909868,77.099374,76.307278,75.788148,72.958023
2018-08-24T23:40:00Z,0-2571609,37.22401,-127.7389,1.341991883,0.383213238,8,84.651811,85.290583,86.923091,88.755288,87.603282,86.897765,84.23348,81.661129,80.497833,80.173189,80.896693,81.843105,83.135516,84.249432,84.859738,85.395226,85.510016,85.407653,84.954695,84.324242,83.530191,82.736842,81.706665,80.509664,79.514376,78.770375,77.955452,77.097657,76.564066,73.790677
2018-08-25T00:00:00Z,0-2571609,37.22135,-127.74405,1.185563734,0.317138299,8,86.347267,91.078146,92.041655,89.508513,88.425743,87.781232,86.195466,82.353855,80.478011,80.755206,80.87861,81.877794,83.476511,84.609191,85.371445,85.946394,86.024336,86.072058,85.631598,84.997985,84.281253,83.553048,82.548193,81.393331,80.462177,79.757702,78.994693,78.16937,77.592059,74.801832
2018-08-25T00:40:00Z,0-2571609,37.21782,-127.74994,1.259133708,0.385434818,8,85.44207,86.086681,87.917684,89.873546,87.740072,86.723764,88.714892,83.135828,82.566764,82.957422,82.998135,84.231643,85.507547,86.575914,86.892382,87.252764,87.457836,87.451908,87.102673,86.501376,85.830292,85.196734,84.337318,83.15815,82.276126,81.575338,80.824992,80.001461,79.463607,76.600689
2018-08-25T01:00:00Z,0-2571609,37.21439,-127.75563,1.271219712,0.323454793,8,86.644962,87.49021,90.147746,90.81279,87.176123,86.412447,91.546131,83.232291,82.014723,83.424501,82.202569,83.287184,84.720328,85.869437,86.203089,86.869469,86.944506,86.931992,86.557741,85.896804,85.168995,84.550629,83.5902,82.383676,81.47143,80.710321,79.986421000000007,79.095382,78.550925,75.590889
2018-08-25T01:40:00Z,0-2571609,37.2106,-127.76176,1.317314281,0.3812893,8,86.437556,87.961917,89.418448,89.80102,88.530259,87.893193,89.676234,82.348911,81.908414,82.358695,82.257188,83.030388,84.464002,85.307218,86.243548,86.627538,86.804659,86.80579,86.406135,85.828098,85.168283,84.45924,83.541864,82.417339,81.519822,80.788961,79.976801,79.115946,78.48555,75.614493
2018-08-25T02:00:00Z,0-2571609,37.20631,-127.76794,1.445198495,0.460054854,8,85.928235,87.152438,88.333016,88.700992,88.827825,87.717218,85.67359,81.915091,81.104571000000007,81.437014,81.899768,83.141508,84.368206,85.544212,86.187403,86.707773,86.885892,86.800178,86.503414,85.844471,85.23748,84.586439,83.647675,82.539517,81.619399,80.923547,80.15206,79.311771,78.625633,75.809825
2018-08-25T02:40:00Z,0-2571609,37.20232,-127.77394,1.262083746,0.340061454,8,85.786694,87.655926,91.848507,91.51752,91.040558,89.068088,89.254906,84.08848,83.939022,86.40316,84.394688,85.372807,86.03548,86.673057,87.078704,87.223975,87.268736,87.002729,86.572311,85.970576,85.137087,84.479873,83.557158,82.47678,81.549508,80.846494,80.048455,79.18241,78.565947,75.662513
2018-08-25T03:00:00Z,0-2571609,37.19891,-127.77919,1.341458463,0.358467511,8,86.86812,87.063626,90.503324,91.838896,87.969633,88.211247,86.552391,82.950634,83.098882,84.056844,84.035419,85.061858,86.279428,87.543164,86.984906,87.19082,86.864081,86.688153,86.236453,85.662416,84.73182,83.99957,83.018898,81.894001,80.932312,80.18669,79.462509,78.564216,77.98016,75.124531
2018-08-25T03:20:00Z,0-2571609,37.19515,-127.78551,1.481243429,0.384300378,8,86.414764,87.371892,90.589388,91.390051,88.217566,88.701811,88.665764,83.356032,83.424027,83.969658,84.545641,84.209443,86.641175,87.011054,87.215402,87.566065,87.497202,87.018741,86.558075,85.884159,85.035097,84.277077,83.377525,82.248827,81.36394,80.659918,79.896868,79.013537,78.438286,75.570262
2018-08-25T04:00:00Z,0-2571609,37.19043,-127.79318,1.560287868,0.458117854,8,86.627223,87.008597,90.283951,89.642371,87.173201,87.111027000000007,88.099188,81.957526,81.873545,82.645228,82.5453,83.242558,84.71839,85.815862,86.52958,86.953559,87.301964,87.30806,86.875905,86.112759,85.328528,84.77182,83.996452,83.301976,82.184704,81.171337,80.403326,79.524863,78.975042,76.119216
2018-08-25T04:20:00Z,0-2571609,37.18734,-127.79938,1.431489666,0.410758007,8,86.764085,86.796336,88.279014,88.630804,86.976508,86.553318,86.640552,81.580377,81.351241,82.272983,82.458999,83.453217,84.876078,86.002495,86.620937,87.086809,87.244981,87.308324,86.835163,86.111839,85.349104,84.759768,83.870928,82.847489,81.993029,81.191957,80.454253,79.590287,78.953149,76.077417
